,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
92,Arizona State University fees,9,https://collegedunia.com/usa/college/2110-arizona-state-university-tempe,,,7,https://studyabroad.shiksha.com/usa/universities/arizona-state-university,,,12,https://www.collegedekho.com/usa/arizona-state-university/,,,,,,,,,12750,Study_Abroad,590,College,,Study_Abroad-College-LS
93,Arizona State University fees,9,https://collegedunia.com/usa/college/2110-arizona-state-university-tempe,,,8,https://studyabroad.shiksha.com/usa/universities/arizona-state-university/ms-computer-science,,,12,https://www.collegedekho.com/usa/arizona-state-university/,,,,,,,,,12750,Study_Abroad,590,College,,Study_Abroad-College-LS
94,University of Manchester fees,5,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,,,4,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,7,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,29,https://leverageedu.com/universities/the-university-of-manchester-united-kingdom,,,12751,Study_Abroad,590,College,,Study_Abroad-College-LS
95,Manchester University fees,9,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,,,6,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,14,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,70,https://leverageedu.com/blog/cost-of-studying-in-uk-for-indian-students/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
96,Manchester University fees,9,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,,,7,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,14,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,70,https://leverageedu.com/blog/cost-of-studying-in-uk-for-indian-students/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
97,Manchester University fees,9,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,,,8,https://studyabroad.shiksha.com/uk/universities/manchester-metropolitan-university,,,14,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,70,https://leverageedu.com/blog/cost-of-studying-in-uk-for-indian-students/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
98,University of Nottingham Malaysia,7,https://collegedunia.com/malaysia/college/2258-university-of-nottingham-malaysia-semenyih,,,44,https://studyabroad.shiksha.com/uk/universities/university-of-nottingham,,,,,,,,,,,,,12753,Study_Abroad,590,College,,Study_Abroad-College-LS
99,Bellevue University,5,https://collegedunia.com/usa/college/974-bellevue-university-bellevue,,,,,,,,,,,,,,,,,12754,Study_Abroad,590,College,,Study_Abroad-College-LS
100,University of Mary Hardin Baylor,16,https://collegedunia.com/usa/college/978-university-of-mary-hardin-baylor-belton,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-mary-hardin-baylor,,,,,,,,,,,,,12755,Study_Abroad,590,College,,Study_Abroad-College-LS
101,Strayer University,9,https://collegedunia.com/usa/college/1410-strayer-university-washington,,,,,,,,,,,,,,,,,12756,Study_Abroad,590,College,,Study_Abroad-College-LS
102,City University of Seattle,5,https://collegedunia.com/usa/college/2026-city-university-of-seattle-seattle,,,3,https://studyabroad.shiksha.com/usa/universities/city-university-of-seattle,,,,,,,,,,,,,12757,Study_Abroad,590,College,,Study_Abroad-College-LS
103,University of North Florida,7,https://collegedunia.com/usa/college/1458-university-of-north-florida-jacksonville,,,3,https://studyabroad.shiksha.com/usa/universities/university-of-north-florida,,,38,https://www.collegedekho.com/usa/university-of-north-florida/,,,,,,,,,12758,Study_Abroad,590,College,,Study_Abroad-College-LS
104,Oral Roberts University,18,https://collegedunia.com/usa/college/2130-oral-roberts-university-tulsa,,,,,,,,,,,,,,,,,12759,Study_Abroad,590,College,,Study_Abroad-College-LS
105,Malmo University,5,https://collegedunia.com/sweden/college/2267-malmo-university-malmo,,,,,,,,,,,,,,,,,12760,Study_Abroad,590,College,,Study_Abroad-College-LS
106,Chinese University of Hong Kong,8,https://collegedunia.com/hong-kong/college/721-chinese-university-of-hong-kong-shatin/admission,,,,,,,,,,,,,,,,,12761,Study_Abroad,590,College,,Study_Abroad-College-LS
107,California State University Bakersfield,6,https://collegedunia.com/usa/college/956-california-state-university---bakersfield-bakersfield,,,,,,,82,https://www.collegedekho.com/usa/csu-bakersfield/,,,,,,,,,12762,Study_Abroad,590,College,,Study_Abroad-College-LS
108,Texas A&M University Commerce,49,https://collegedunia.com/usa/college/1178-texas-am-university-college-station/admission,,,4,https://studyabroad.shiksha.com/usa/universities/texas-a-m-university,,,,,,,,,,,,,12763,Study_Abroad,590,College,,Study_Abroad-College-LS
109,Appalachian State University,25,https://collegedunia.com/usa/college/1018-appalachian-state-university-boone,,,45,https://studyabroad.shiksha.com/usa/universities/appalachian-state-university/master-of-science-in-computer-science,,,,,,,,,,,,,12764,Study_Abroad,590,College,,Study_Abroad-College-LS
110,Belmont University,11,https://collegedunia.com/usa/college/1689-belmont-university-nashville,,,,,,,,,,,,,,,,,12765,Study_Abroad,590,College,,Study_Abroad-College-LS
111,Sam Houston State University,12,https://collegedunia.com/usa/college/1441-sam-houston-state-university-huntsville,,,24,https://studyabroad.shiksha.com/usa/universities/sam-houston-state-university,,,,,,,,,,,,,12766,Study_Abroad,590,College,,Study_Abroad-College-LS
112,Sam Houston State University,12,https://collegedunia.com/usa/college/1441-sam-houston-state-university-huntsville,,,25,https://studyabroad.shiksha.com/usa/universities/sam-houston-state-university,,,,,,,,,,,,,12766,Study_Abroad,590,College,,Study_Abroad-College-LS
113,Sam Houston State University,12,https://collegedunia.com/usa/college/1441-sam-houston-state-university-huntsville,,,26,https://studyabroad.shiksha.com/usa/universities/sam-houston-state-university/ranking,,,,,,,,,,,,,12766,Study_Abroad,590,College,,Study_Abroad-College-LS
114,Western Washington University,10,https://collegedunia.com/usa/college/976-western-washington-university-bellingham,,,6,https://studyabroad.shiksha.com/usa/universities/western-washington-university,,,,,,,,,,,,,12767,Study_Abroad,590,College,,Study_Abroad-College-LS
115,Gonzaga University,24,https://collegedunia.com/usa/college/2054-gonzaga-university-spokane,,,18,https://studyabroad.shiksha.com/usa/universities/gonzaga-university,,,,,,,,,,,,,12768,Study_Abroad,590,College,,Study_Abroad-College-LS
116,Monmouth University,16,https://collegedunia.com/usa/college/2189-monmouth-university-west-long-branch,,,,,,,,,,,,,,,,,12769,Study_Abroad,590,College,,Study_Abroad-College-LS
117,Augusta University,28,https://collegedunia.com/usa/college/950-augusta-university-augusta,,,18,https://studyabroad.shiksha.com/usa/universities/georgia-regents-university,,,,,,,,,,,,,12770,Study_Abroad,590,College,,Study_Abroad-College-LS
118,St. Thomas University,10,https://collegedunia.com/canada/college/62-st-thomas-university-fredericton,,,6,https://studyabroad.shiksha.com/canada/universities/st-thomas-university,,,,,,,,,,,,,12771,Study_Abroad,590,College,,Study_Abroad-College-LS
119,University of Nevada Reno,10,https://collegedunia.com/usa/college/1901-university-of-nevada-reno-reno,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-nevada-reno,,,,,,,,,,,,,12772,Study_Abroad,590,College,,Study_Abroad-College-LS
120,Bridgewater State University,26,https://collegedunia.com/usa/college/1052-bridgewater-state-university-bridgewater,,,3,https://studyabroad.shiksha.com/usa/universities/bridgewater-state-university,,,,,,,,,,,,,12773,Study_Abroad,590,College,,Study_Abroad-College-LS
121,University of North Carolina Wilmington,10,https://collegedunia.com/usa/college/2210-university-of-north-carolina-wilmington,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-north-carolina-wilmington,,,,,,,,,,,,,12774,Study_Abroad,590,College,,Study_Abroad-College-LS
122,Boise State University,12,https://collegedunia.com/usa/college/1017-boise-state-university-boise,,,5,https://studyabroad.shiksha.com/usa/universities/boise-state-university,,,,,,,,,,,,,12776,Study_Abroad,590,College,,Study_Abroad-College-LS
123,Roosevelt University,12,https://collegedunia.com/usa/college/1132-roosevelt-university-chicago,,,4,https://studyabroad.shiksha.com/usa/universities/roosevelt-university,,,35,https://www.collegedekho.com/usa/roosevelt-university/,,,,,,,,,12777,Study_Abroad,590,College,,Study_Abroad-College-LS
124,University of St. Thomas,21,https://collegedunia.com/usa/college/1950-university-of-st-thomas-saint-paul,,,9,https://studyabroad.shiksha.com/usa/universities/university-of-st-thomas,,,,,,,,,,,,,12778,Study_Abroad,590,College,,Study_Abroad-College-LS
125,Niagara University,7,https://collegedunia.com/usa/college/1076-niagara-university-niagara-university,,,,,,,,,,,,,,,,,12779,Study_Abroad,590,College,,Study_Abroad-College-LS
126,Washington and Lee University,10,https://collegedunia.com/usa/college/1533-washington-and-lee-university-lexington,,,,,,,,,,,,,,,,,12780,Study_Abroad,590,College,,Study_Abroad-College-LS
127,Tiffin University,13,https://collegedunia.com/usa/college/2120-tiffin-university-tiffin,,,3,https://studyabroad.shiksha.com/usa/universities/tiffin-university,,,19,https://www.collegedekho.com/usa/tiffin-university/,,,,,,,,,12781,Study_Abroad,590,College,,Study_Abroad-College-LS
128,University of Tulsa,14,https://collegedunia.com/usa/college/2129-university-of-tulsa-tulsa,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-tulsa,,,34,https://www.collegedekho.com/usa/university-of-tulsa/,,,,,,,,,12782,Study_Abroad,590,College,,Study_Abroad-College-LS
129,University of Louisiana,19,https://collegedunia.com/usa/college/1502-university-of-louisiana-lafayette,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-louisiana,,,68,https://www.collegedekho.com/ae/usa/university-of-louisiana/,,,,,,,,,12783,Study_Abroad,590,College,,Study_Abroad-College-LS
130,Concordia University - Wisconsin,11,https://collegedunia.com/usa/college/1619-concordia-university---wisconsin-mequon,,,,,,,,,,,,,,,,,12784,Study_Abroad,590,College,,Study_Abroad-College-LS
131,Louisiana Tech University,24,https://collegedunia.com/usa/college/1936-louisiana-tech-university-ruston,,,3,https://studyabroad.shiksha.com/usa/universities/louisiana-tech-university,,,37,https://www.collegedekho.com/usa/louisiana-tech-university/,,,,,,,,,12785,Study_Abroad,590,College,,Study_Abroad-College-LS
132,Claremont Graduate University,22,https://collegedunia.com/usa/college/1155-claremont-graduate-universit-claremont/reviews,,,4,https://studyabroad.shiksha.com/usa/universities/claremont-graduate-university,,,21,https://www.collegedekho.com/usa/claremont-graduate-university/,,,,,,,,,12786,Study_Abroad,590,College,,Study_Abroad-College-LS
133,The University of Hong Kong,58,https://collegedunia.com/hong-kong,,,5,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong,,,,,,,,,,,,,12787,Study_Abroad,590,College,,Study_Abroad-College-LS
134,University of Regina fees,6,https://collegedunia.com/canada/college/97-university-of-regina-regina,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,14,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,62,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
135,University of Regina fees,7,https://collegedunia.com/canada/college/97-university-of-regina-regina,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,14,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,62,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
136,University of Regina fees,8,https://collegedunia.com/canada/college/97-university-of-regina-regina/programs,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,14,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,62,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
137,University of Regina fees,37,https://images.static-collegedunia.com/public/college_data/images/studyabroad/college_brochure/1563183275draftuofrugapplicationform1.pdf,,,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,14,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,62,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
138,Simon Fraser University fees,6,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,,,5,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,11,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,,,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
139,Simon Fraser University fees,7,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,,,5,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,11,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,,,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
140,Simon Fraser University fees,8,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby/programs,,,5,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,11,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,,,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
141,Monash University fees,7,https://collegedunia.com/australia/college/606-monash-university-melbourne,,,6,https://studyabroad.shiksha.com/australia/universities/monash-university,,,15,https://www.collegedekho.com/australia/monash-university/,,,,,62,https://leverageedu.com/blog/monash-university-acceptance-rate/,,,12790,Study_Abroad,480,College,,Study_Abroad-College-LS
142,Kingston University fees,8,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames,,,5,https://studyabroad.shiksha.com/uk/universities/kingston-university-london,,,16,https://www.collegedekho.com/united-kingdom/kingston-university/,,,,,,,,,12791,Study_Abroad,480,College,,Study_Abroad-College-LS
143,Kingston University fees,8,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames,,,6,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/courses,,,16,https://www.collegedekho.com/united-kingdom/kingston-university/,,,,,,,,,12791,Study_Abroad,480,College,,Study_Abroad-College-LS
144,University of Greenwich fees,7,https://collegedunia.com/uk/college/848-university-of-greenwich-london,,,5,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,14,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
145,University of Greenwich fees,7,https://collegedunia.com/uk/college/848-university-of-greenwich-london,,,6,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,14,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
146,University of Greenwich fees,8,https://collegedunia.com/uk/college/848-university-of-greenwich-london,,,5,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,14,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
147,University of Greenwich fees,8,https://collegedunia.com/uk/college/848-university-of-greenwich-london,,,6,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,14,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
148,University of Melbourne fees,5,https://collegedunia.com/australia/college/609-university-of-melbourne-melbourne,,,4,https://studyabroad.shiksha.com/australia/universities/the-university-of-melbourne,,,38,https://www.collegedekho.com/australia/victoria-university/,,,,,62,https://leverageedu.com/blog/cheapest-universities-in-australia/,6,https://admission.buddy4study.com/study-abroad/university-of-melbourne,12793,Study_Abroad,480,College,,Study_Abroad-College-LS
149,University of Texas - Rio Grande Valley,15,https://collegedunia.com/usa/college/1069-university-of-texas---rio-grande-valley-edinburg,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-texas-at-brownsville,,,,,,,,,,,,,12794,Study_Abroad,480,College,,Study_Abroad-College-LS
150,Maharishi University of Management,18,https://collegedunia.com/usa/college/1298-maharishi-university-of-management-fairfield,,,6,https://studyabroad.shiksha.com/usa/universities/maharishi-university-of-management,39,https://www.careers360.com/colleges/maharishi-institute-of-management-noida,29,https://www.collegedekho.com/colleges/maharishi-institute-of-management,,,,,,,,,12795,Study_Abroad,480,College,,Study_Abroad-College-LS
151,Butler University,16,https://collegedunia.com/usa/college/1445-butler-university-indianapolis,,,17,https://studyabroad.shiksha.com/usa/universities/butler-university,,,58,https://www.collegedekho.com/usa/butler-university/,,,,,,,,,12797,Study_Abroad,480,College,,Study_Abroad-College-LS
152,Alcorn State University,6,https://collegedunia.com/usa/college/896-alcorn-state-university-alcorn,,,,,,,,,,,,,,,,,12798,Study_Abroad,480,College,,Study_Abroad-College-LS
153,Florida Polytechnic University,17,https://collegedunia.com/usa/college/1506-florida-polytechnic-university-lakeland,,,4,https://studyabroad.shiksha.com/usa/universities/florida-polytechnic-university,,,24,https://www.collegedekho.com/usa/florida-polytechnic-university/,,,,,,,,,12799,Study_Abroad,480,College,,Study_Abroad-College-LS
154,California State University San Marcos,9,https://collegedunia.com/usa/college/2001-california-state-university-san-marcos,,,5,https://studyabroad.shiksha.com/usa/universities/california-state-university-san-marcos,,,,,,,,,,,,,12800,Study_Abroad,480,College,,Study_Abroad-College-LS
