Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
Queen's University,1,TOP SITE,02-12-2021,https://www.queensu.ca/,6,https://collegedunia.com/canada/college/47-queens-university-kingston,4,https://studyabroad.shiksha.com/canada/universities/queen-s-university,,,32,https://www.collegedekho.com/canada/queens-university/,,,,,,,12187,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Arizona,1,TOP SITE,02-12-2021,https://www.arizona.edu/,18,https://collegedunia.com/usa/college/2127-university-of-arizona-tucson,2,https://studyabroad.shiksha.com/usa/universities/university-of-arizona,,,,,,,,,,,12188,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Auckland,1,TOP SITE,02-12-2021,https://www.auckland.ac.nz/en.html,11,https://collegedunia.com/new-zealand/college/759-university-of-auckland-auckland,4,https://studyabroad.shiksha.com/new-zealand/universities/university-of-auckland,,,48,https://www.collegedekho.com/new-zealand/university-of-auckland/,,,,,,,12190,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Bath,1,TOP SITE,02-12-2021,https://www.bath.ac.uk/,23,https://collegedunia.com/uk/college/786-university-of-bath-bath,3,https://studyabroad.shiksha.com/uk/universities/university-of-bath,,,,,,,,,,,12191,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Sheffield,1,TOP SITE,02-12-2021,https://www.sheffield.ac.uk/,10,https://collegedunia.com/uk/college/874-university-of-sheffield-sheffield,3,https://studyabroad.shiksha.com/uk/universities/the-university-of-sheffield,,,,,,,,,,,12192,Study_Abroad,14800,College,,Study_Abroad-College-HS
Michigan State University,1,TOP SITE,02-12-2021,https://msu.edu/,20,https://collegedunia.com/usa/college/1262-michigan-state-university-east-lansing,3,https://studyabroad.shiksha.com/usa/universities/michigan-state-university,,,90,https://www.collegedekho.com/usa/michigan-state-university/,,,,,,,12193,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Queensland,1,TOP SITE,02-12-2021,https://www.uq.edu.au/,14,https://collegedunia.com/australia/college/596-the-university-of-queensland-brisbane,2,https://studyabroad.shiksha.com/australia/universities/the-university-of-queensland,,,29,https://www.collegedekho.com/australia/the-university-of-queensland/,,,,,,,12194,Study_Abroad,14800,College,,Study_Abroad-College-HS
Lakehead University,1,TOP SITE,02-12-2021,https://www.lakeheadu.ca/,4,https://collegedunia.com/canada/college/33-lakehead-university-thunder-bay,3,https://studyabroad.shiksha.com/canada/universities/lakehead-university,,,43,https://www.collegedekho.com/canada/lakehead-university/,,,,,,,12195,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Illinois Chicago,1,TOP SITE,02-12-2021,https://www.uic.edu/,27,https://collegedunia.com/usa/college/1131-university-of-illinois-chicago,2,https://studyabroad.shiksha.com/usa/universities/university-of-illinois-chicago-campus,,,25,https://www.collegedekho.com/usa/the-university-of-illinois-at-chicago/,,,,,,,12196,Study_Abroad,14800,College,,Study_Abroad-College-HS
San Jose State University,1,TOP SITE,02-12-2021,https://www.sjsu.edu/,51,https://collegedunia.com/usa/college/1996-san-jose-state-university-san-jose,2,https://studyabroad.shiksha.com/usa/universities/san-jose-state-university,,,37,https://www.collegedekho.com/usa/san-jose-state-university/,,,,,,,12197,Study_Abroad,14800,College,,Study_Abroad-College-HS
Thompson Rivers University,1,TOP SITE,02-12-2021,https://www.tru.ca/,4,https://collegedunia.com/canada/college/66-thompson-rivers-university-kamloops,2,https://studyabroad.shiksha.com/canada/universities/thompson-river-university,,,37,https://www.collegedekho.com/canada/thompson-rivers-university/,,,,,,,12198,Study_Abroad,14800,College,,Study_Abroad-College-HS
Sheffield Hallam University,1,TOP SITE,02-12-2021,https://www.shu.ac.uk/,21,https://collegedunia.com/uk/college/873-sheffield-hallam-university-sheffield,3,https://studyabroad.shiksha.com/uk/universities/sheffield-hallam-university,,,38,https://www.collegedekho.com/united-kingdom/sheffield-hallam-university/,,,70,https://leverageedu.com/blog/sheffield-hallam-university-acceptance-rate/,,,12200,Study_Abroad,14800,College,,Study_Abroad-College-HS
University of Texas Arlington,1,TOP SITE,02-12-2021,https://www.uta.edu/,25,https://collegedunia.com/usa/college/928-university-of-texas-arlington,2,https://studyabroad.shiksha.com/usa/universities/the-university-of-texas-at-arlington,,,,,,,,,,,12201,Study_Abroad,14800,College,,Study_Abroad-College-HS
Worcester Polytechnic Institute,1,TOP SITE,02-12-2021,https://www.wpi.edu/,36,https://collegedunia.com/usa/college/2226-worcester-polytechnic-institute-worcester,4,https://studyabroad.shiksha.com/usa/universities/worcester-polytechnic-institute,,,,,,,,,,,12203,Study_Abroad,12100,College,,Study_Abroad-College-HS
Illinois Institute of Technology,1,TOP SITE,02-12-2021,https://www.iit.edu/,33,https://collegedunia.com/usa/college/1130-illinois-institute-of-technology-chicago,3,https://studyabroad.shiksha.com/usa/universities/illinois-institute-technology,,,37,https://www.collegedekho.com/usa/illinois-institute-of-technology/,,,,,,,12204,Study_Abroad,12100,College,,Study_Abroad-College-HS
Algoma University,1,TOP SITE,02-12-2021,https://algomau.ca/,2,https://collegedunia.com/canada/college/1-algoma-university-sault-ste-marie,4,https://studyabroad.shiksha.com/canada/universities/algoma-university,,,56,https://www.collegedekho.com/canada/algoma-university/,,,,,,,12205,Study_Abroad,12100,College,,Study_Abroad-College-HS
Cranfield University,1,TOP SITE,02-12-2021,https://www.cranfield.ac.uk/,31,https://collegedunia.com/uk/college/787-cranfield-university-bedford,4,https://studyabroad.shiksha.com/uk/universities/cranfield-university,,,35,https://www.collegedekho.com/united-kingdom/cranfield-university/,,,56,https://leverageedu.com/universities/cranfield-university,,,12206,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Winnipeg,1,TOP SITE,02-12-2021,https://www.uwinnipeg.ca/,5,https://collegedunia.com/canada/college/65-university-of-winnipeg-winnipeg,2,https://studyabroad.shiksha.com/canada/universities/university-of-winnipeg,,,25,https://www.collegedekho.com/canada/university-of-winnipeg/,,,20,https://leverageedu.com/universities/university-of-winnipeg-canada,,,12207,Study_Abroad,12100,College,,Study_Abroad-College-HS
Georgia State University,1,TOP SITE,02-12-2021,https://www.gsu.edu/,20,https://collegedunia.com/usa/college/944-georgia-state-university-atlanta,2,https://studyabroad.shiksha.com/usa/universities/georgia-state-university,,,,,,,,,,,12208,Study_Abroad,12100,College,,Study_Abroad-College-HS
George Mason University,1,TOP SITE,02-12-2021,https://www.gmu.edu/,37,https://collegedunia.com/usa/college/1293-george-mason-university-fairfax,3,https://studyabroad.shiksha.com/usa/universities/george-mason-university,,,,,,,,,,,12210,Study_Abroad,12100,College,,Study_Abroad-College-HS
Syracuse University,1,TOP SITE,02-12-2021,https://www.syracuse.edu/,30,https://collegedunia.com/usa/college/2091-syracuse-university-syracuse,5,https://studyabroad.shiksha.com/usa/universities/syracuse-university,,,,,,,,,,,12211,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Guelph,1,TOP SITE,02-12-2021,https://www.uoguelph.ca/,4,https://collegedunia.com/canada/college/85-university-of-guelph-guelph,2,https://studyabroad.shiksha.com/canada/universities/university-of-guelph,,,,,,,,,,,12212,Study_Abroad,12100,College,,Study_Abroad-College-HS
Ohio State University,1,TOP SITE,02-12-2021,https://www.osu.edu/,24,https://collegedunia.com/usa/college/1187-ohio-state-university-columbus,4,https://studyabroad.shiksha.com/usa/universities/ohio-state-university,,,,,,,,,,,12214,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Exeter,1,TOP SITE,02-12-2021,https://www.exeter.ac.uk/,14,https://collegedunia.com/uk/college/812-university-of-exeter-exeter,3,https://studyabroad.shiksha.com/uk/universities/university-of-exeter,,,,,,,,,,,12215,Study_Abroad,12100,College,,Study_Abroad-College-HS
Durham University,1,TOP SITE,02-12-2021,https://www.durham.ac.uk/,64,https://collegedunia.com/uk/college/833-durham-university-durham/admission,5,https://studyabroad.shiksha.com/uk/universities/durham-university,,,36,https://www.collegedekho.com/united-kingdom/durham-university/,,,,,,,12216,Study_Abroad,12100,College,,Study_Abroad-College-HS
Newcastle University,1,TOP SITE,02-12-2021,https://www.ncl.ac.uk/,16,https://collegedunia.com/uk/college/859-newcastle-university-newcastle-upon-tyne,5,https://studyabroad.shiksha.com/uk/universities/newcastle-university,,,,,,,,,,,12218,Study_Abroad,12100,College,,Study_Abroad-College-HS
Brock University,1,TOP SITE,02-12-2021,https://brocku.ca/,5,https://collegedunia.com/canada/college/227-brock-university-st-catharines,2,https://studyabroad.shiksha.com/canada/universities/brock-university,,,38,https://www.collegedekho.com/canada/brock-university/,,,,,,,12219,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Essex,1,TOP SITE,02-12-2021,https://www.essex.ac.uk/,8,https://collegedunia.com/uk/college/803-university-of-essex-colchester,3,https://studyabroad.shiksha.com/uk/universities/university-of-essex,,,24,https://www.collegedekho.com/united-kingdom/university-of-essex/,,,28,https://leverageedu.com/universities/university-of-essex,,,12222,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Surrey,1,TOP SITE,02-12-2021,https://www.surrey.ac.uk/,18,https://collegedunia.com/uk/college/816-university-of-surrey-guildford,3,https://studyabroad.shiksha.com/uk/universities/university-of-surrey,,,39,https://www.collegedekho.com/united-kingdom/university-of-surrey/,,,30,https://leverageedu.com/universities/university-of-surrey,,,12223,Study_Abroad,12100,College,,Study_Abroad-College-HS
North Carolina State University,1,TOP SITE,02-12-2021,https://www.ncsu.edu/,,,2,https://studyabroad.shiksha.com/usa/universities/north-carolina-state-university,,,50,https://www.collegedekho.com/usa/north-carolina-state-university/,,,,,,,12225,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Victoria,1,TOP SITE,02-12-2021,https://www.uvic.ca/,6,https://collegedunia.com/canada/college/105-university-of-victoria-victoria,2,https://studyabroad.shiksha.com/canada/universities/university-of-victoria,,,,,,,,,,,12226,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Strathclyde,1,TOP SITE,02-12-2021,https://www.strath.ac.uk/,32,https://collegedunia.com/uk/college/815-university-of-strathclyde-glasgow,2,https://studyabroad.shiksha.com/uk/universities/university-of-strathclyde,,,37,https://www.collegedekho.com/united-kingdom/university-of-strathclyde/,,,,,,,12227,Study_Abroad,12100,College,,Study_Abroad-College-HS
Oxford Brookes University,1,TOP SITE,02-12-2021,https://www.brookes.ac.uk/,24,https://collegedunia.com/uk/college/864-oxford-brookes-university-oxford,4,https://studyabroad.shiksha.com/uk/universities/oxford-brookes-university,,,34,https://www.collegedekho.com/united-kingdom/oxford-brookes-university/,,,,,,,12228,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of Salford,1,TOP SITE,02-12-2021,https://www.salford.ac.uk/,6,https://collegedunia.com/uk/college/871-university-of-salford-salford,3,https://studyabroad.shiksha.com/uk/universities/university-of-salford,,,19,https://www.collegedekho.com/united-kingdom/university-of-salford/,,,,,,,12229,Study_Abroad,12100,College,,Study_Abroad-College-HS
Heriot-Watt University,1,TOP SITE,02-12-2021,https://www.hw.ac.uk/,18,https://collegedunia.com/uk/college/809-heriot-watt-university-edinburgh,3,https://studyabroad.shiksha.com/uk/universities/heriot-watt-university,,,39,https://www.collegedekho.com/united-kingdom/heriot-watt-university/,,,,,,,12230,Study_Abroad,12100,College,,Study_Abroad-College-HS
University of South Florida Tampa,1,TOP SITE,02-12-2021,https://www.usf.edu/,12,https://collegedunia.com/usa/college/2105-university-of-south-florida-tampa,2,https://studyabroad.shiksha.com/usa/universities/university-of-south-florida,,,22,https://www.collegedekho.com/usa/university-of-south-florida/,,,,,,,12232,Study_Abroad,12100,College,,Study_Abroad-College-HS
Saskatchewan Polytechnic,1,TOP SITE,02-12-2021,https://saskpolytech.ca/,7,https://collegedunia.com/canada/college/116-saskatchewan-polytechnic-saskatoon,2,https://studyabroad.shiksha.com/canada/universities/saskatchewan-polytechnic,,,23,https://www.collegedekho.com/canada/saskatchewan-polytechnic/,,,,,,,12234,Study_Abroad,9900,College,,Study_Abroad-College-HS
California Institute of Technology,1,TOP SITE,02-12-2021,https://www.caltech.edu/,13,https://collegedunia.com/usa/college/1813-california-institute-of-technology-pasadena,4,https://studyabroad.shiksha.com/usa/universities/california-institute-of-technology,,,37,https://www.collegedekho.com/usa/california-institute-of-technology/,,,,,,,12235,Study_Abroad,9900,College,,Study_Abroad-College-HS
Rochester Institute of Technology,1,TOP SITE,02-12-2021,https://www.rit.edu/,32,https://collegedunia.com/usa/college/1921-rochester-institute-of-technology-rochester,4,https://studyabroad.shiksha.com/usa/universities/rochester-institute-of-technology,,,73,https://www.collegedekho.com/usa/rochester-institute-of-technology/,,,,,,,12237,Study_Abroad,9900,College,,Study_Abroad-College-HS
Georgia Institute of Technology,1,TOP SITE,02-12-2021,https://www.gatech.edu/,14,https://collegedunia.com/usa/college/942-georgia-institute-of-technology-atlanta,3,https://studyabroad.shiksha.com/usa/universities/georgia-institute-of-technology,,,38,https://www.collegedekho.com/usa/georgia-institute-of-technology/,,,,,,,12238,Study_Abroad,9900,College,,Study_Abroad-College-HS
Humboldt University of Berlin,1,TOP SITE,02-12-2021,https://www.hu-berlin.de/en,7,https://collegedunia.com/germany/college/632-humboldt-university-of-berlin-berlin,2,https://studyabroad.shiksha.com/germany/universities/humboldt-university-of-berlin,,,24,https://www.collegedekho.com/germany/humboldt-university-of-berlin/,,,,,,,12239,Study_Abroad,9900,College,,Study_Abroad-College-HS
Nanyang Technological University,1,TOP SITE,02-12-2021,https://www.ntu.edu.sg/,11,https://collegedunia.com/singapore/college/766-nanyang-technological-university-singapore,4,https://studyabroad.shiksha.com/singapore/universities/nanyang-technological-university,,,24,https://www.collegedekho.com/singapore/nanyang-technological-university/,,,,,,,12240,Study_Abroad,9900,College,,Study_Abroad-College-HS
Georgetown University,1,TOP SITE,02-12-2021,https://www.georgetown.edu/,24,https://collegedunia.com/usa/college/2163-georgetown-university-washington,5,https://studyabroad.shiksha.com/usa/universities/georgetown-university,,,45,https://www.collegedekho.com/usa/georgetown-university/,,,,,,,12242,Study_Abroad,9900,College,,Study_Abroad-College-HS
Rice University,1,TOP SITE,02-12-2021,https://www.rice.edu/,30,https://collegedunia.com/usa/college/1428-rice-university-houston,4,https://studyabroad.shiksha.com/usa/universities/rice-university,,,87,https://www.collegedekho.com/usa/rice-university/,,,,,,,12243,Study_Abroad,9900,College,,Study_Abroad-College-HS
Western University,1,TOP SITE,02-12-2021,https://www.uwo.ca/,10,https://collegedunia.com/canada/college/107-western-university-london,4,https://studyabroad.shiksha.com/canada/universities/western-university-canada,,,,,,,,,,,12244,Study_Abroad,9900,College,,Study_Abroad-College-HS
Indiana University,1,TOP SITE,02-12-2021,https://www.indiana.edu/,37,https://collegedunia.com/usa/college/1008-indiana-university-bloomington,13,https://studyabroad.shiksha.com/usa/universities/indiana-university,,,,,,,,,,,12245,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Minnesota,1,TOP SITE,02-12-2021,https://twin-cities.umn.edu/,40,https://collegedunia.com/usa/college/1645-university-of-minnesota---twin-cities-minneapolis,7,https://studyabroad.shiksha.com/usa/universities/university-of-minnesota-twin-cities,,,,,,,,,,,12246,Study_Abroad,9900,College,,Study_Abroad-College-HS
Stony Brook University,1,TOP SITE,02-12-2021,https://www.stonybrook.edu/,28,https://collegedunia.com/usa/college/2084-stony-brook-university-stony-brook,3,https://studyabroad.shiksha.com/usa/universities/stony-brook-university,,,,,,,,,,,12248,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Sussex,1,TOP SITE,02-12-2021,https://www.sussex.ac.uk/,30,https://collegedunia.com/uk/college/796-university-of-sussex-brighton,5,https://studyabroad.shiksha.com/uk/universities/university-of-sussex,,,19,https://www.collegedekho.com/united-kingdom/university-of-sussex/,,,21,https://leverageedu.com/universities/university-of-sussex,,,12249,Study_Abroad,9900,College,,Study_Abroad-College-HS
Lancaster University,1,TOP SITE,02-12-2021,https://www.lancaster.ac.uk/,19,https://collegedunia.com/uk/college/823-lancaster-university-lancaster,4,https://studyabroad.shiksha.com/uk/universities/lancaster-university,,,55,https://www.collegedekho.com/united-kingdom/lancaster-university/,,,,,,,12251,Study_Abroad,9900,College,,Study_Abroad-College-HS
Swansea University,1,TOP SITE,02-12-2021,https://www.swansea.ac.uk/,10,https://collegedunia.com/uk/college/877-swansea-university-swansea,3,https://studyabroad.shiksha.com/uk/universities/swansea-university,,,,,,,,,,,12252,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of California Irvine,1,TOP SITE,02-12-2021,https://uci.edu/,23,https://collegedunia.com/usa/college/1449-university-of-california-irvine,5,https://studyabroad.shiksha.com/usa/universities/university-of-california-irvine-campus,,,,,,,,,,,12253,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Massachusetts Amherst,1,TOP SITE,02-12-2021,https://www.umass.edu/,15,https://collegedunia.com/usa/college/907-university-of-massachusetts-amherst,4,https://studyabroad.shiksha.com/usa/universities/university-of-massachusetts-amherst,,,46,https://www.collegedekho.com/usa/university-of-massachusetts-amherst/,,,,,,,12254,Study_Abroad,9900,College,,Study_Abroad-College-HS
Wright State University,1,TOP SITE,02-12-2021,https://www.wright.edu/,20,https://collegedunia.com/usa/college/1223-wright-state-university-dayton,2,https://studyabroad.shiksha.com/usa/universities/wright-state-university,,,,,,,,,,,12255,Study_Abroad,9900,College,,Study_Abroad-College-HS
RMIT University,1,TOP SITE,02-12-2021,https://www.rmit.edu.au/,9,https://collegedunia.com/australia/college/607-rmit-university-melbourne,3,https://studyabroad.shiksha.com/australia/universities/rmit-university,,,38,https://www.collegedekho.com/australia/rmit-university/,,,,,,,12256,Study_Abroad,9900,College,,Study_Abroad-College-HS
Aston University,1,TOP SITE,02-12-2021,https://www.aston.ac.uk/,22,https://collegedunia.com/uk/college/792-aston-university-birmingham/programs,3,https://studyabroad.shiksha.com/uk/universities/aston-university,,,25,https://www.collegedekho.com/united-kingdom/aston-university/,,,26,https://leverageedu.com/universities/aston-university,,,12257,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Huddersfield,1,TOP SITE,02-12-2021,https://www.hud.ac.uk/,17,https://collegedunia.com/uk/college/820-university-of-huddersfield-huddersfield,4,https://studyabroad.shiksha.com/uk/universities/university-of-huddersfield,,,33,https://www.collegedekho.com/united-kingdom/university-of-huddersfield/,,,,,,,12258,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Dayton,1,TOP SITE,02-12-2021,https://udayton.edu/,29,https://collegedunia.com/usa/college/1224-university-of-dayton-dayton,2,https://studyabroad.shiksha.com/usa/universities/university-of-dayton,,,22,https://www.collegedekho.com/usa/university-of-dayton/,,,,,,,12259,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Wolverhampton,1,TOP SITE,02-12-2021,https://www.wlv.ac.uk/,8,https://collegedunia.com/uk/college/2310-university-of-wolverhampton-wolverhampton,3,https://studyabroad.shiksha.com/uk/universities/university-of-wolverhampton,,,21,https://www.collegedekho.com/united-kingdom/university-of-wolverhampton/,,,,,,,12260,Study_Abroad,9900,College,,Study_Abroad-College-HS
University of Chester,1,TOP SITE,02-12-2021,https://www1.chester.ac.uk/,48,https://collegedunia.com/uk/college/2306-university-of-chester-chester,2,https://studyabroad.shiksha.com/uk/universities/university-of-chester,,,25,https://www.collegedekho.com/united-kingdom/university-of-chester/,,,,,,,12264,Study_Abroad,9900,College,,Study_Abroad-College-HS
Cardiff Metropolitan University,1,TOP SITE,02-12-2021,https://www.cardiffmet.ac.uk/,20,https://collegedunia.com/uk/college/2289-cardiff-metropolitan-university-cardiff/admission,2,https://studyabroad.shiksha.com/uk/universities/cardiff-metropolitan-university,,,,,,,,,,,12265,Study_Abroad,9900,College,,Study_Abroad-College-HS
