,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
15655,Princeton vs MIT,Study_Abroad,30,Comparison,,Study_Abroad-Part_2
15656,Princeton vs Stanford,Study_Abroad,20,Comparison,,Study_Abroad-Part_2
15657,Princeton vs University of Pennsylvania,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15658,queen mary university of london vs manchester university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15659,queen mary university of london vs ucl,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15660,Queen University vs University of Newcastle,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15661,Queen's university vs mcgill,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
15662,Queen's university vs mcmaster,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15663,Queen's university vs simon fraser,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15664,Queen's University vs U of T,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15665,Queen's University vs University of British Columbia,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15666,Queen's university vs university of alberta,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15667,Queen's University vs University of Ottawa,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15668,Queen's university vs university of waterloo,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15669,Queensland University of Technology vs University of Queensland,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15670,rwth aachen university vs tum,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15671,ryerson university vs concordia university,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15672,Ryerson University vs Dalhousie University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15673,Ryerson University vs Duke University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15674,Ryerson University vs University of Waterloo,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15675,Simon Fraser University vs Concordia University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15676,Simon Fraser University vs McGill University,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15677,Simon Fraser University vs University of Alberta,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15678,Simon Fraser University vs University of Waterloo,Study_Abroad,0,Comparison,,Study_Abroad-Part_2
15679,Stanford University vs Harvard,Study_Abroad,10,Comparison,,Study_Abroad-Part_2
