,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
13019,New Mexico Highlands University,Study_Abroad,210,College,,Study_Abroad-College-LS
13020,Marymount California University,Study_Abroad,210,College,,Study_Abroad-College-LS
13021,Southwest Minnesota State University,Study_Abroad,210,College,,Study_Abroad-College-LS
13022,Minnesota State University Moorhead,Study_Abroad,210,College,,Study_Abroad-College-LS
13023,Massachusetts Maritime Academy,Study_Abroad,170,College,,Study_Abroad-College-LS
13024,University of Guelph fees,Study_Abroad,170,College,,Study_Abroad-College-LS
13025,University of Montreal fees,Study_Abroad,170,College,,Study_Abroad-College-LS
13026,Karlsruhe Institute of Technology fees,Study_Abroad,170,College,,Study_Abroad-College-LS
13027,Capilano University fees,Study_Abroad,170,College,,Study_Abroad-College-LS
13028,Brock University fees,Study_Abroad,170,College,,Study_Abroad-College-LS
13029,Yorkville University fees,Study_Abroad,170,College,,Study_Abroad-College-LS
