id,Keyword,Tag,Search Volume,Category,Exam Tag,new_tag
16369,Thompson Rivers University BSc in Physics (Major),Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16370,Trinity College BA in International Relations,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16371,University of Montreal BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16372,University of Montreal BSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16373,University of Montreal BSc in Nursing,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16374,University of Guelph BSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16375,University of Guelph BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16376,University of Guelph BEng in Computer Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16377,University of Guelph BEng in Mechanical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16378,University of Guelph BSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16379,University of Guelph Bachelor of Computingin Software Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16380,University of Manitoba BSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16381,University of Manitoba BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16382,University of Manitoba BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16383,University of Manitoba BSc in Psychology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16384,University of New Brunswick (Fredericton) BSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16385,University of New Brunswick (Fredericton) BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16386,University of New Brunswick (Fredericton) BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16387,University of New Brunswick (Fredericton) BSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16388,University of Ottawa BSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16389,University of Ottawa BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16390,University of Ottawa BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16391,University of Ottawa BSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16392,University of Regina BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16393,University of Regina Bachelorin Human Resource Management,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16394,University of Regina Bachelorin Marketing,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16395,University of Regina BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16396,University of Saskatchewan BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16397,University of Saskatchewan BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16398,University of Saskatchewan BSc in Nutrition,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16399,University of Toronto BSc in Environmental Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16400,University of Toronto BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16401,University of Toronto BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16402,University of Toronto BSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16403,Vancouver Island University BA in Criminology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16404,Western University BSc in Actuarial Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16405,Western University BSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16406,Western University BEng in Chemical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16407,Western University BEng in Computer Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16408,Western University BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16409,Western University BA in Economics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16410,Western University BEng in Electrical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16411,Western University BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16412,Western University BMus in Music Composition,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16413,York University BSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16414,York University BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16415,York University BSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16416,York University BSc in Environmental Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16417,York University BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16418,George Brown College BBA in Hospitality,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16419,Concordia University MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16420,Concordia University MEng in Civil Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16421,Concordia University MA in English,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16422,Concordia University MEng in Mechanical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16423,Brock University MSc in Biological Sciences,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16424,Brock University MSc in Biotechnology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16425,Brock University MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16426,Brock University MSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16427,Carleton University MA in English,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16428,Carleton University MSc in Mathematics and Statistics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16429,Carleton University MSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16430,Dalhousie University MSc in Agriculture,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16431,Memorial University of Newfoundland MSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16432,Memorial University of Newfoundland MSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16433,Memorial University of Newfoundland MSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16434,Memorial University of Newfoundland MEng in Mechanical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16435,University of Calgary MSc in Biochemistry and Molecular Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16436,University of Calgary MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16437,University of Ottawa MSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16438,University of Ottawa MEng in Engineering Management,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16439,University of Ottawa MSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16440,University of Regina MSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16441,University of Regina MSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16442,University of Regina MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16443,University of Regina MSc in Computer Science,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
16444,University of Regina MFA in Studio Art Practice,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16445,University of Regina MSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16446,University of Saskatchewan MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16447,University of Saskatchewan MSc in Computer Science,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
16448,University of Saskatchewan MEng in Electrical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16449,University of Saskatchewan MA in English,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16450,University of Saskatchewan MEng in Mechanical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16451,University of Toronto MSc in Computer Science,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
16452,University of Toronto MA in English,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16453,University of Windsor MSc in Chemistry and Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16454,University of Windsor MSc in Environmental Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16455,University of Windsor MSc in Mathematics and Statistics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16456,University of Windsor MSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16457,Western University MSc in Applied Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16458,Western University MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16459,Western University MSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16460,Western University MA in English,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16461,Western University MSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16462,Western University MSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16463,Western University MSc in Psychology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16464,Western University MSc in Statistics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16465,Concordia University MSc in Finance,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16466,Concordia University MSc in Marketing,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16467,University of Saskatchewan MSc in Finance,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16468,Simon Fraser University MSc in Finance,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16469,University of Manitoba MSc in Management,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16470,McGill University MSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16471,McGill University MSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16472,Memorial University of Newfoundland MSc in Pharmacy,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16473,Queen's University MSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16474,University of Alberta MSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16475,University of Alberta MSc in Pharmacology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16476,University of Ottawa MSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16477,Western University MSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16478,Dalhousie University BEng in Civil Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16479,Langara College BBA in Business Management,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16480,McMaster University BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16481,Memorial University of Newfoundland MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16482,Memorial University of Newfoundland MEng in Civil Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16483,Memorial University of Newfoundland MEng in Electrical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16484,Queen's University BSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16485,Queen's University BSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16486,Queen's University BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16487,Thompson Rivers University BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16488,Thompson Rivers University BSc in Mathematics (Major),Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16489,University of Calgary Masterin Geographic Information Systems,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16490,University of Calgary MEng in Electrical and Computer Engineering,Study_Abroad,10,Single_Course_Page,,Study_Abroad-Single_Course_Page
16491,University of Regina BSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16492,University of Regina BSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16493,University of Regina BSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16494,University of Regina Bachelorin Visual Arts,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16495,University of Saskatchewan MEng in Civil Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16496,Vancouver Island University BSc in Biology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16497,Vancouver Island University BSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16498,Western University BSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16499,Western University BEng in Mechanical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16500,Western University BSc in Neuroscience,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16501,Western University BEng in Software Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16502,Western University MSc in Biochemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16503,University of Waterloo MEng in Civil Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16504,McGill University MASc in Biotechnology,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16505,McGill University MEng in Civil Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16506,McGill University MSc in Computer Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16507,McGill University MEng in Electrical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16508,McGill University MEng in Mechanical Engineering,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16509,Simon Fraser University MSc in Chemistry,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16510,Simon Fraser University MSc in Mathematics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16511,Simon Fraser University MSc in Physics,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16512,Thompson Rivers University MSc in Environmental Science,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
16513,York University MA in English,Study_Abroad,0,Single_Course_Page,,Study_Abroad-Single_Course_Page
