Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
ddce utkal university,1,TOP SITE,06-12-2021,https://ddceutkal.ac.in/,2,https://collegedunia.com/college/56909-utkal-university-directorate-of-distance-and-continuing-education-ddce-bhubaneswar,,,44,https://ask.shiksha.com/sir-i-am-a-m-com-student-with-ddce-utkal-university-odisha-am-i-eligible-for-a-faculty-position-in-institutions-qna-2358969,,,,,,,9,https://admission.aglasem.com/ddce-utkal-university-admission/,,,39,https://www.fresherslive.com/education/ddce-utkal-university-admission-105794,42,https://www.embibe.com/exams/utkal-university-ddce/,,,,,9870,College,9900,,,College-MS
kr mangalam university,1,TOP SITE,06-12-2021,https://www.krmangalam.edu.in/,2,https://collegedunia.com/university/25462-kr-mangalam-university-gurgaon/courses-fees,,,3,https://www.shiksha.com/university/k-r-mangalam-university-gurgaon-4268,15,https://www.careers360.com/university/kr-mangalam-university-gurgaon,12,https://www.collegedekho.com/colleges/k-r-mangalam-university,,,,,,,,,,,,,,,9871,College,9900,,,College-MS
Vivekananda Mahavidyalaya,1,TOP SITE,06-12-2021,https://www.vmbdn.in/,39,https://collegedunia.com/college/5404-vivekananda-mahavidyalaya-bardhaman,,,27,https://www.shiksha.com/college/vivekananda-mahavidyalaya-burdwan-bardhaman-111547/courses/mass-communication-and-media-s,26,https://www.careers360.com/colleges/vivekanand-mahavidyalaya-raipur,76,https://www.collegedekho.com/colleges/swami-vivekananda-mahavidyalaya,,,,,,,,,,,,,,,9872,College,9900,,,College-MS
veltech university,1,TOP SITE,06-12-2021,https://www.veltech.edu.in/,2,https://collegedunia.com/university/54852-vel-tech-dr-rr-and-dr-sr-university-veltech-university-chennai,,,26,https://www.shiksha.com/university/vel-tech-rangarajan-dr-sagunthala-r-and-d-institute-of-science-and-technology-chennai-48109,3,https://www.careers360.com/university/vel-tech-rangarajan-dr-sagunthala-r-and-d-institute-of-science-and-technology-chennai,13,https://www.collegedekho.com/colleges/veltech-drrr-drsr-university,,,57,https://admission.aglasem.com/vel-tech-admission/,,,,,56,https://www.embibe.com/exams/vel-tech-university-result/,,,,,9873,College,9900,,,College-MS
William Carey University,1,TOP SITE,06-12-2021,https://www.wmcarey.edu/,7,https://collegedunia.com/university/25747-william-carey-university-wcu-shillong,,,21,https://www.shiksha.com/university/william-carey-university-shillong-64857,36,https://www.careers360.com/university/william-carey-university-shillong/phd-computer-science-course,,,,,45,https://colleges.aglasem.com/william-carey-university-wcu-shillong/home,,,,,,,,,,,9874,College,9900,,,College-MS
rmlnlu,1,TOP SITE,06-12-2021,http://www.rmlnlu.ac.in/,3,https://collegedunia.com/university/25936-dr-ram-manohar-lohiya-national-law-university-rmlnlu-lucknow,,,2,https://www.shiksha.com/university/nlu-lucknow-rmlnlu-dr-ram-manohar-lohiya-national-law-university-25093,7,https://www.careers360.com/university/dr-ram-manohar-lohiya-national-law-university-lucknow,,,,,48,https://colleges.aglasem.com/dr-ram-manohar-lohiya-national-law-university-rmlnlu-lucknow/home,,,,,,,,,,,9875,College,9900,,,College-MS
rmlnlu,1,TOP SITE,06-12-2021,http://www.rmlnlu.ac.in/,28,https://images.static-collegedunia.com/public/image/fb436ac71729fc17d87ef74545eaf9e6.pdf,,,2,https://www.shiksha.com/university/nlu-lucknow-rmlnlu-dr-ram-manohar-lohiya-national-law-university-25093,7,https://www.careers360.com/university/dr-ram-manohar-lohiya-national-law-university-lucknow,,,,,48,https://colleges.aglasem.com/dr-ram-manohar-lohiya-national-law-university-rmlnlu-lucknow/home,,,,,,,,,,,9875,College,9900,,,College-MS
sreenidhi institute of science and technology,1,TOP SITE,06-12-2021,https://www.sreenidhi.edu.in/,3,https://collegedunia.com/college/16918-sreenidhi-institute-of-science-and-technology-snist-hyderabad/courses-fees,,,2,https://www.shiksha.com/college/snist-sreenidhi-institute-of-science-and-technology-ghatkesar-hyderabad-21245,6,https://www.careers360.com/colleges/sreenidhi-institute-of-science-and-technology-ghatkesar,19,https://www.collegedekho.com/colleges/snist,,,,,,,,,,,,,,,9876,College,9900,,,College-MS
plaksha university,1,TOP SITE,06-12-2021,https://plaksha.edu.in/,4,https://collegedunia.com/university/60489-plaksha-mohali,,,2,https://www.shiksha.com/university/plaksha-university-mohali-145921,75,https://news.careers360.com/plaksha-university-partners-uc-berkeley-launch-tech-leaders-fellowship-programme,74,https://www.collegedekho.com/news/plaksha-university-inauguration-16137/,42,https://jeemains.in/plaksha-university-60489-about/,70,https://admission.aglasem.com/plaksha-university/,,,83,https://www.fresherslive.com/education/plaksha-university-admission-107625,,,,,,,9877,College,9900,,,College-MS
JD Institute of Fashion Technology,1,TOP SITE,06-12-2021,https://jdinstitute.co/,7,https://collegedunia.com/college/59263-jd-institute-of-fashion-technology-hauz-khas-new-delhi/courses-fees,,,4,https://www.shiksha.com/college/jd-institute-of-fashion-technology-corporate-center-hauz-khas-hauz-khas-delhi-20356,10,https://www.careers360.com/colleges/jd-institute-of-fashion-technology-vadodara,34,https://www.collegedekho.com/colleges/jd-institute-of-fashion-technology,,,,,,,,,,,,,,,9878,College,9900,,,College-MS
