,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
100,Manchester University fees,8,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,6,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,13,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,65,https://leverageedu.com/blog/university-of-manchester-acceptance-rate/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
101,Manchester University fees,8,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,6,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,13,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,66,https://leverageedu.com/blog/university-of-manchester-acceptance-rate/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
102,Manchester University fees,8,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,6,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,13,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,67,https://leverageedu.com/blog/cost-of-studying-in-uk-for-indian-students/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
103,Manchester University fees,8,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,7,https://studyabroad.shiksha.com/uk/universities/manchester-metropolitan-university,,,13,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,65,https://leverageedu.com/blog/university-of-manchester-acceptance-rate/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
104,Manchester University fees,8,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,7,https://studyabroad.shiksha.com/uk/universities/manchester-metropolitan-university,,,13,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,66,https://leverageedu.com/blog/university-of-manchester-acceptance-rate/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
105,Manchester University fees,8,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,7,https://studyabroad.shiksha.com/uk/universities/manchester-metropolitan-university,,,13,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,67,https://leverageedu.com/blog/cost-of-studying-in-uk-for-indian-students/,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
106,University of Nottingham Malaysia,4,https://collegedunia.com/malaysia/college/2258-university-of-nottingham-malaysia-semenyih,99,https://studyabroad.shiksha.com/uk/universities/university-of-nottingham,,,,,,,,,,,,,12753,Study_Abroad,590,College,,Study_Abroad-College-LS
107,Bellevue University,5,https://collegedunia.com/usa/college/974-bellevue-university-bellevue,,,,,,,,,,,,,,,12754,Study_Abroad,590,College,,Study_Abroad-College-LS
108,University of Mary Hardin Baylor,7,https://collegedunia.com/usa/college/978-university-of-mary-hardin-baylor-belton,3,https://studyabroad.shiksha.com/usa/universities/university-of-mary-hardin-baylor,,,,,,,,,,,,,12755,Study_Abroad,590,College,,Study_Abroad-College-LS
109,Strayer University,9,https://collegedunia.com/usa/college/1410-strayer-university-washington,,,,,,,,,,,,,,,12756,Study_Abroad,590,College,,Study_Abroad-College-LS
110,City University of Seattle,4,https://collegedunia.com/usa/college/2026-city-university-of-seattle-seattle,3,https://studyabroad.shiksha.com/usa/universities/city-university-of-seattle,,,,,,,,,,,,,12757,Study_Abroad,590,College,,Study_Abroad-College-LS
111,University of North Florida,7,https://collegedunia.com/usa/college/1458-university-of-north-florida-jacksonville,3,https://studyabroad.shiksha.com/usa/universities/university-of-north-florida,,,39,https://www.collegedekho.com/usa/university-of-north-florida/,,,,,,,,,12758,Study_Abroad,590,College,,Study_Abroad-College-LS
112,Oral Roberts University,6,https://collegedunia.com/usa/college/2130-oral-roberts-university-tulsa,,,,,,,,,,,,,,,12759,Study_Abroad,590,College,,Study_Abroad-College-LS
113,Malmo University,7,https://collegedunia.com/sweden/college/2267-malmo-university-malmo,,,,,,,,,,,,,,,12760,Study_Abroad,590,College,,Study_Abroad-College-LS
114,Chinese University of Hong Kong,6,https://collegedunia.com/hong-kong/college/721-chinese-university-of-hong-kong-shatin/admission,,,,,,,,,,,,,,,12761,Study_Abroad,590,College,,Study_Abroad-College-LS
115,California State University Bakersfield,7,https://collegedunia.com/usa/college/956-california-state-university---bakersfield-bakersfield,,,,,,,,,,,,,,,12762,Study_Abroad,590,College,,Study_Abroad-College-LS
116,Sam Houston State University,12,https://collegedunia.com/usa/college/1441-sam-houston-state-university-huntsville,26,https://studyabroad.shiksha.com/usa/universities/sam-houston-state-university,,,,,,,,,,,,,12766,Study_Abroad,590,College,,Study_Abroad-College-LS
117,Gonzaga University,25,https://collegedunia.com/usa/college/2054-gonzaga-university-spokane,18,https://studyabroad.shiksha.com/usa/universities/gonzaga-university,,,,,,,,,,,,,12768,Study_Abroad,590,College,,Study_Abroad-College-LS
118,Monmouth University,20,https://collegedunia.com/usa/college/2189-monmouth-university-west-long-branch,34,https://studyabroad.shiksha.com/usa/universities-in-monmouth,,,,,,,,,,,,,12769,Study_Abroad,590,College,,Study_Abroad-College-LS
119,St. Thomas University,8,https://collegedunia.com/canada/college/62-st-thomas-university-fredericton,6,https://studyabroad.shiksha.com/canada/universities/st-thomas-university,,,,,,,,,,,,,12771,Study_Abroad,590,College,,Study_Abroad-College-LS
120,University of Nevada Reno,24,https://collegedunia.com/usa/college/1901-university-of-nevada-reno-reno,4,https://studyabroad.shiksha.com/usa/universities/university-of-nevada-reno,,,,,,,,,,,,,12772,Study_Abroad,590,College,,Study_Abroad-College-LS
121,University of North Carolina Wilmington,14,https://collegedunia.com/usa/college/2210-university-of-north-carolina-wilmington,3,https://studyabroad.shiksha.com/usa/universities/university-of-north-carolina-wilmington,,,,,,,,,,,,,12774,Study_Abroad,590,College,,Study_Abroad-College-LS
122,Norwich University,90,https://collegedunia.com/uk/college/861-university-of-east-anglia-norwich,14,https://studyabroad.shiksha.com/usa/universities/norwich-university,,,,,,,,,,,,,12775,Study_Abroad,590,College,,Study_Abroad-College-LS
123,Roosevelt University,20,https://collegedunia.com/usa/college/1132-roosevelt-university-chicago,4,https://studyabroad.shiksha.com/usa/universities/roosevelt-university,,,31,https://www.collegedekho.com/usa/roosevelt-university/,,,,,,,,,12777,Study_Abroad,590,College,,Study_Abroad-College-LS
124,Roosevelt University,21,https://collegedunia.com/usa/college/1132-roosevelt-university-chicago,4,https://studyabroad.shiksha.com/usa/universities/roosevelt-university,,,31,https://www.collegedekho.com/usa/roosevelt-university/,,,,,,,,,12777,Study_Abroad,590,College,,Study_Abroad-College-LS
125,Roosevelt University,22,https://collegedunia.com/usa/college/1132-roosevelt-university-chicago/admission,4,https://studyabroad.shiksha.com/usa/universities/roosevelt-university,,,31,https://www.collegedekho.com/usa/roosevelt-university/,,,,,,,,,12777,Study_Abroad,590,College,,Study_Abroad-College-LS
126,University of St. Thomas,21,https://collegedunia.com/usa/college/1950-university-of-st-thomas-saint-paul,10,https://studyabroad.shiksha.com/usa/universities/university-of-st-thomas,,,,,,,,,,,,,12778,Study_Abroad,590,College,,Study_Abroad-College-LS
127,Niagara University,9,https://collegedunia.com/usa/college/1076-niagara-university-niagara-university,,,,,,,,,,,,,,,12779,Study_Abroad,590,College,,Study_Abroad-College-LS
128,Washington and Lee University,12,https://collegedunia.com/usa/college/1533-washington-and-lee-university-lexington,,,,,,,,,,,,,,,12780,Study_Abroad,590,College,,Study_Abroad-College-LS
129,Tiffin University,21,https://collegedunia.com/usa/college/2120-tiffin-university-tiffin,3,https://studyabroad.shiksha.com/usa/universities/tiffin-university,,,36,https://www.collegedekho.com/usa/tiffin-university/,,,,,,,,,12781,Study_Abroad,590,College,,Study_Abroad-College-LS
130,University of Tulsa,23,https://collegedunia.com/usa/college/2129-university-of-tulsa-tulsa,4,https://studyabroad.shiksha.com/usa/universities/university-of-tulsa,,,33,https://www.collegedekho.com/usa/university-of-tulsa/,,,,,,,,,12782,Study_Abroad,590,College,,Study_Abroad-College-LS
131,University of Louisiana,21,https://collegedunia.com/usa/college/1502-university-of-louisiana-lafayette,6,https://studyabroad.shiksha.com/usa/universities/university-of-louisiana,,,61,https://www.collegedekho.com/ae/usa/university-of-louisiana/,,,,,,,,,12783,Study_Abroad,590,College,,Study_Abroad-College-LS
132,Concordia University - Wisconsin,10,https://collegedunia.com/usa/college/1619-concordia-university---wisconsin-mequon,55,https://studyabroad.shiksha.com/canada/universities/concordia-university,,,,,,,,,,,,,12784,Study_Abroad,590,College,,Study_Abroad-College-LS
133,Louisiana Tech University,8,https://collegedunia.com/usa/college/1936-louisiana-tech-university-ruston,3,https://studyabroad.shiksha.com/usa/universities/louisiana-tech-university,,,44,https://www.collegedekho.com/usa/louisiana-tech-university/,,,,,,,,,12785,Study_Abroad,590,College,,Study_Abroad-College-LS
134,Claremont Graduate University,19,https://collegedunia.com/usa/college/1155-claremont-graduate-universit-claremont,4,https://studyabroad.shiksha.com/usa/universities/claremont-graduate-university,,,27,https://www.collegedekho.com/usa/claremont-graduate-university/,,,,,,,,,12786,Study_Abroad,590,College,,Study_Abroad-College-LS
135,The University of Hong Kong,44,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/admission,4,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong,,,,,,,,,,,,,12787,Study_Abroad,590,College,,Study_Abroad-College-LS
136,University of Regina fees,6,https://collegedunia.com/canada/college/97-university-of-regina-regina,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,12,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,76,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
137,University of Regina fees,7,https://collegedunia.com/canada/college/97-university-of-regina-regina,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,12,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,76,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
138,University of Regina fees,8,https://collegedunia.com/canada/college/97-university-of-regina-regina/programs,5,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,12,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,76,https://admission.buddy4study.com/study-abroad/cost-of-study-in-canada,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
139,Simon Fraser University fees,6,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,5,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,10,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,,,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
140,Simon Fraser University fees,7,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,5,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,10,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,,,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
141,Simon Fraser University fees,8,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby/programs,5,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,10,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,,,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
142,Monash University fees,9,https://collegedunia.com/australia/college/606-monash-university-melbourne,6,https://studyabroad.shiksha.com/australia/universities/monash-university,,,16,https://www.collegedekho.com/australia/monash-university/,,,,,,,,,12790,Study_Abroad,480,College,,Study_Abroad-College-LS
143,Monash University fees,9,https://collegedunia.com/australia/college/606-monash-university-melbourne,7,https://studyabroad.shiksha.com/australia/universities/monash-university,,,16,https://www.collegedekho.com/australia/monash-university/,,,,,,,,,12790,Study_Abroad,480,College,,Study_Abroad-College-LS
144,Monash University fees,9,https://collegedunia.com/australia/college/606-monash-university-melbourne,8,https://studyabroad.shiksha.com/australia/universities/monash-college,,,16,https://www.collegedekho.com/australia/monash-university/,,,,,,,,,12790,Study_Abroad,480,College,,Study_Abroad-College-LS
145,Kingston University fees,10,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames,6,https://studyabroad.shiksha.com/uk/universities/kingston-university-london,,,18,https://www.collegedekho.com/united-kingdom/kingston-university/,,,,,90,https://leverageedu.com/blog/cas-letter/,,,12791,Study_Abroad,480,College,,Study_Abroad-College-LS
146,Kingston University fees,10,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames,7,https://studyabroad.shiksha.com/uk/universities/kingston-university-london,,,18,https://www.collegedekho.com/united-kingdom/kingston-university/,,,,,90,https://leverageedu.com/blog/cas-letter/,,,12791,Study_Abroad,480,College,,Study_Abroad-College-LS
147,Kingston University fees,10,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames,8,https://studyabroad.shiksha.com/uk/universities/kingston-university-london/courses,,,18,https://www.collegedekho.com/united-kingdom/kingston-university/,,,,,90,https://leverageedu.com/blog/cas-letter/,,,12791,Study_Abroad,480,College,,Study_Abroad-College-LS
148,University of Greenwich fees,8,https://collegedunia.com/uk/college/848-university-of-greenwich-london,6,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,12,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
149,University of Greenwich fees,8,https://collegedunia.com/uk/college/848-university-of-greenwich-london,7,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,12,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
150,University of Melbourne fees,5,https://collegedunia.com/australia/college/609-university-of-melbourne-melbourne,4,https://studyabroad.shiksha.com/australia/universities/the-university-of-melbourne,,,34,https://www.collegedekho.com/ae/australia/the-university-of-melbourne/course-fees/,,,,,61,https://leverageedu.com/blog/cheapest-universities-in-australia/,6,https://admission.buddy4study.com/study-abroad/university-of-melbourne,12793,Study_Abroad,480,College,,Study_Abroad-College-LS
151,University of Texas - Rio Grande Valley,14,https://collegedunia.com/usa/college/1069-university-of-texas---rio-grande-valley-edinburg,4,https://studyabroad.shiksha.com/usa/universities/university-of-texas-at-brownsville,,,,,,,,,,,,,12794,Study_Abroad,480,College,,Study_Abroad-College-LS
152,University of Texas - Rio Grande Valley,15,https://collegedunia.com/usa/college/1069-university-of-texas---rio-grande-valley-edinburg,4,https://studyabroad.shiksha.com/usa/universities/university-of-texas-at-brownsville,,,,,,,,,,,,,12794,Study_Abroad,480,College,,Study_Abroad-College-LS
