Keyword,Rank_top,Website_top,Date_top,URL_top,Rank_collegedunia.com,URL_collegedunia.com,Rank_prepp.in,URL_prepp.in,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_aglasem.com,URL_aglasem.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
University of Manchester fees,1,TOP SITE,06-12-2021,https://www.manchester.ac.uk/study/international/finance/fees/,3,https://collegedunia.com/uk/college/855-university-of-manchester-manchester,,,2,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,7,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,33,https://leverageedu.com/blog/university-of-manchester-acceptance-rate/,,,12751,Study_Abroad,590,College,,Study_Abroad-College-LS
Manchester University fees,1,TOP SITE,06-12-2021,https://www.manchester.ac.uk/study/international/finance/fees/,,,,,3,https://studyabroad.shiksha.com/uk/universities/university-of-manchester,,,6,https://www.collegedekho.com/united-kingdom/university-of-manchester/,,,,,,,,,12752,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Nottingham Malaysia,1,TOP SITE,06-12-2021,https://www.nottingham.edu.my/index.aspx,4,https://collegedunia.com/malaysia/college/2258-university-of-nottingham-malaysia-semenyih,,,20,https://studyabroad.shiksha.com/uk/universities/university-of-nottingham,,,,,,,,,,,,,12753,Study_Abroad,590,College,,Study_Abroad-College-LS
Bellevue University,1,TOP SITE,06-12-2021,https://www.bellevue.edu/,4,https://collegedunia.com/usa/college/974-bellevue-university-bellevue,,,,,,,,,,,,,,,,,12754,Study_Abroad,590,College,,Study_Abroad-College-LS
City University of Seattle,1,TOP SITE,06-12-2021,https://www.cityu.edu/,3,https://collegedunia.com/usa/college/2026-city-university-of-seattle-seattle,,,2,https://studyabroad.shiksha.com/usa/universities/city-university-of-seattle,,,,,,,,,,,,,12757,Study_Abroad,590,College,,Study_Abroad-College-LS
University of North Florida,1,TOP SITE,06-12-2021,https://www.unf.edu/,6,https://collegedunia.com/usa/college/1458-university-of-north-florida-jacksonville,,,2,https://studyabroad.shiksha.com/usa/universities/university-of-north-florida,,,,,,,,,,,,,12758,Study_Abroad,590,College,,Study_Abroad-College-LS
Oral Roberts University,1,TOP SITE,06-12-2021,https://oru.edu/,27,https://collegedunia.com/usa/college/2130-oral-roberts-university-tulsa/admission,,,,,,,,,,,,,,,,,12759,Study_Abroad,590,College,,Study_Abroad-College-LS
California State University Bakersfield,1,TOP SITE,06-12-2021,https://www.csub.edu/,4,https://collegedunia.com/usa/college/956-california-state-university---bakersfield-bakersfield,,,,,,,37,https://www.collegedekho.com/usa/csu-bakersfield/,,,,,,,,,12762,Study_Abroad,590,College,,Study_Abroad-College-LS
Texas A&M University Commerce,1,TOP SITE,06-12-2021,https://www.tamuc.edu/,15,https://collegedunia.com/usa/college/1194-texas-am-university-commerce,,,4,https://studyabroad.shiksha.com/usa/universities/texas-a-m-university-commerce,,,,,,,,,,,,,12763,Study_Abroad,590,College,,Study_Abroad-College-LS
Appalachian State University,1,TOP SITE,06-12-2021,https://www.appstate.edu/,,,,,,,,,,,,,,,,,,,12764,Study_Abroad,590,College,,Study_Abroad-College-LS
Belmont University,1,TOP SITE,06-12-2021,https://www.belmont.edu/,13,https://collegedunia.com/usa/college/1689-belmont-university-nashville,,,,,,,,,,,,,,,,,12765,Study_Abroad,590,College,,Study_Abroad-College-LS
Sam Houston State University,1,TOP SITE,06-12-2021,https://www.shsu.edu/,19,https://collegedunia.com/usa/college/1441-sam-houston-state-university-huntsville,,,27,https://studyabroad.shiksha.com/usa/universities/sam-houston-state-university,,,,,,,,,,,,,12766,Study_Abroad,590,College,,Study_Abroad-College-LS
Western Washington University,1,TOP SITE,06-12-2021,https://www.wwu.edu/,8,https://collegedunia.com/usa/college/976-western-washington-university-bellingham,,,,,,,,,,,,,,,,,12767,Study_Abroad,590,College,,Study_Abroad-College-LS
Gonzaga University,1,TOP SITE,06-12-2021,https://www.gonzaga.edu/,32,https://collegedunia.com/usa/college/2054-gonzaga-university-spokane,,,17,https://studyabroad.shiksha.com/usa/universities/gonzaga-university,,,,,,,,,,,,,12768,Study_Abroad,590,College,,Study_Abroad-College-LS
Monmouth University,1,TOP SITE,06-12-2021,https://www.monmouth.edu/,26,https://collegedunia.com/usa/college/2189-monmouth-university-west-long-branch,,,,,,,,,,,,,,,,,12769,Study_Abroad,590,College,,Study_Abroad-College-LS
Augusta University,1,TOP SITE,06-12-2021,https://www.augusta.edu/,33,https://collegedunia.com/usa/college/950-augusta-university-augusta,,,14,https://studyabroad.shiksha.com/usa/universities/georgia-regents-university,,,,,,,,,,,,,12770,Study_Abroad,590,College,,Study_Abroad-College-LS
St. Thomas University,1,TOP SITE,06-12-2021,https://www.stu.ca/,15,https://collegedunia.com/canada/college/62-st-thomas-university-fredericton,,,6,https://studyabroad.shiksha.com/canada/universities/st-thomas-university,,,,,,,,,,,,,12771,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Nevada Reno,1,TOP SITE,06-12-2021,https://www.unr.edu/,17,https://collegedunia.com/usa/college/1901-university-of-nevada-reno-reno,,,3,https://studyabroad.shiksha.com/usa/universities/university-of-nevada-reno,,,,,,,,,,,,,12772,Study_Abroad,590,College,,Study_Abroad-College-LS
Bridgewater State University,1,TOP SITE,06-12-2021,https://www.bridgew.edu/,22,https://collegedunia.com/usa/college/1052-bridgewater-state-university-bridgewater/admission,,,2,https://studyabroad.shiksha.com/usa/universities/bridgewater-state-university,,,,,,,,,,,,,12773,Study_Abroad,590,College,,Study_Abroad-College-LS
University of North Carolina Wilmington,1,TOP SITE,06-12-2021,https://uncw.edu/,5,https://collegedunia.com/usa/college/2210-university-of-north-carolina-wilmington,,,2,https://studyabroad.shiksha.com/usa/universities/university-of-north-carolina-wilmington,,,,,,,,,,,,,12774,Study_Abroad,590,College,,Study_Abroad-College-LS
Boise State University,1,TOP SITE,06-12-2021,https://www.boisestate.edu/,10,https://collegedunia.com/usa/college/1017-boise-state-university-boise,,,6,https://studyabroad.shiksha.com/usa/universities/boise-state-university,,,,,,,,,,,,,12776,Study_Abroad,590,College,,Study_Abroad-College-LS
Roosevelt University,1,TOP SITE,06-12-2021,https://www.roosevelt.edu/,17,https://collegedunia.com/usa/college/1132-roosevelt-university-chicago,,,2,https://studyabroad.shiksha.com/usa/universities/roosevelt-university,,,28,https://www.collegedekho.com/usa/roosevelt-university/,,,,,,,,,12777,Study_Abroad,590,College,,Study_Abroad-College-LS
University of St. Thomas,1,TOP SITE,06-12-2021,https://www.stthomas.edu/,16,https://collegedunia.com/usa/college/1950-university-of-st-thomas-saint-paul,,,7,https://studyabroad.shiksha.com/usa/universities/university-of-st-thomas,,,,,,,,,,,,,12778,Study_Abroad,590,College,,Study_Abroad-College-LS
Niagara University,1,TOP SITE,06-12-2021,https://www.niagara.edu/,8,https://collegedunia.com/usa/college/1076-niagara-university-niagara-university,,,,,,,,,,,,,,,,,12779,Study_Abroad,590,College,,Study_Abroad-College-LS
Washington and Lee University,1,TOP SITE,06-12-2021,https://www.wlu.edu/,9,https://collegedunia.com/usa/college/1533-washington-and-lee-university-lexington,,,,,,,,,,,,,,,,,12780,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Tulsa,1,TOP SITE,06-12-2021,https://utulsa.edu/,27,https://collegedunia.com/usa/college/2129-university-of-tulsa-tulsa,,,4,https://studyabroad.shiksha.com/usa/universities/university-of-tulsa,,,,,,,,,,,,,12782,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Louisiana,1,TOP SITE,06-12-2021,https://louisiana.edu/,30,https://collegedunia.com/usa/college/1502-university-of-louisiana-lafayette,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-louisiana,,,,,,,,,,,,,12783,Study_Abroad,590,College,,Study_Abroad-College-LS
Concordia University - Wisconsin,1,TOP SITE,06-12-2021,https://www.cuw.edu/,12,https://collegedunia.com/usa/college/1619-concordia-university---wisconsin-mequon/admission,,,,,,,,,,,,,,,,,12784,Study_Abroad,590,College,,Study_Abroad-College-LS
Louisiana Tech University,1,TOP SITE,06-12-2021,https://www.latech.edu/,21,https://collegedunia.com/usa/college/1936-louisiana-tech-university-ruston,,,3,https://studyabroad.shiksha.com/usa/universities/louisiana-tech-university,,,27,https://www.collegedekho.com/usa/louisiana-tech-university/,,,,,,,,,12785,Study_Abroad,590,College,,Study_Abroad-College-LS
Claremont Graduate University,1,TOP SITE,06-12-2021,https://www.cgu.edu/,16,https://collegedunia.com/usa/college/1155-claremont-graduate-universit-claremont,,,3,https://studyabroad.shiksha.com/usa/universities/claremont-graduate-university,,,,,,,,,,,,,12786,Study_Abroad,590,College,,Study_Abroad-College-LS
The University of Hong Kong,1,TOP SITE,06-12-2021,https://www.hku.hk/,21,https://collegedunia.com/hong-kong/college/720-the-university-of-hong-kong-pokfulam/admission,,,6,https://studyabroad.shiksha.com/hong-kong/universities/the-university-of-hong-kong,,,,,,,,,,,,,12787,Study_Abroad,590,College,,Study_Abroad-College-LS
University of Regina fees,1,TOP SITE,06-12-2021,https://www.uregina.ca/gradstudies/future-students/tuition-fees/index.html,3,https://collegedunia.com/canada/college/97-university-of-regina-regina,,,2,https://studyabroad.shiksha.com/canada/universities/university-of-regina,,,7,https://www.collegedekho.com/canada/university-of-regina/,,,,,,,,,12788,Study_Abroad,480,College,,Study_Abroad-College-LS
Simon Fraser University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,3,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,,,1,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,7,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,53,https://leverageedu.com/blog/cost-of-studying-in-canada/,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
Simon Fraser University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,3,https://collegedunia.com/canada/college/54-simon-fraser-university-burnaby,,,1,https://studyabroad.shiksha.com/canada/universities/simon-fraser-university,,,7,https://www.collegedekho.com/canada/simon-fraser-university/,,,,,53,https://leverageedu.com/blog/cost-of-studying-in-canada/,,,12789,Study_Abroad,480,College,,Study_Abroad-College-LS
Monash University fees,1,TOP SITE,06-12-2021,https://studyabroad.shiksha.com/australia/universities/monash-university,9,https://collegedunia.com/australia/college/606-monash-university-melbourne,,,1,https://studyabroad.shiksha.com/australia/universities/monash-university,,,15,https://www.collegedekho.com/australia/monash-university/,,,,,36,https://leverageedu.com/blog/monash-university-acceptance-rate/,,,12790,Study_Abroad,480,College,,Study_Abroad-College-LS
Monash University fees,1,shiksha.com,06-12-2021,https://studyabroad.shiksha.com/australia/universities/monash-university,9,https://collegedunia.com/australia/college/606-monash-university-melbourne,,,1,https://studyabroad.shiksha.com/australia/universities/monash-university,,,15,https://www.collegedekho.com/australia/monash-university/,,,,,36,https://leverageedu.com/blog/monash-university-acceptance-rate/,,,12790,Study_Abroad,480,College,,Study_Abroad-College-LS
Kingston University fees,1,TOP SITE,06-12-2021,https://www.kingston.ac.uk/undergraduate/fees-and-funding/fees/,4,https://collegedunia.com/uk/college/822-kingston-university-kingston-upon-thames,,,2,https://studyabroad.shiksha.com/uk/universities/kingston-university-london,,,11,https://www.collegedekho.com/united-kingdom/kingston-university/,,,,,14,https://leverageedu.com/universities/kingston-university,,,12791,Study_Abroad,480,College,,Study_Abroad-College-LS
University of Greenwich fees,1,TOP SITE,06-12-2021,https://www.gre.ac.uk/finance/fees/international-fees,3,https://collegedunia.com/uk/college/848-university-of-greenwich-london,,,2,https://studyabroad.shiksha.com/uk/universities/university-of-greenwich,,,5,https://www.collegedekho.com/united-kingdom/university-of-greenwich/course-fees/,,,,,,,,,12792,Study_Abroad,480,College,,Study_Abroad-College-LS
University of Texas - Rio Grande Valley,1,TOP SITE,06-12-2021,https://www.utrgv.edu/,19,https://collegedunia.com/usa/college/1069-university-of-texas---rio-grande-valley-edinburg/admission,,,3,https://studyabroad.shiksha.com/usa/universities/university-of-texas-at-brownsville,,,,,,,,,,,,,12794,Study_Abroad,480,College,,Study_Abroad-College-LS
Maharishi University of Management,1,TOP SITE,06-12-2021,https://www.miu.edu/,17,https://collegedunia.com/usa/college/1298-maharishi-university-of-management-fairfield,,,6,https://studyabroad.shiksha.com/usa/universities/maharishi-university-of-management,42,https://www.careers360.com/colleges/maharishi-institute-of-management-noida,40,https://www.collegedekho.com/colleges/maharishi-institute-of-management,,,,,,,,,12795,Study_Abroad,480,College,,Study_Abroad-College-LS
University of Baltimore,1,TOP SITE,06-12-2021,http://www.ubalt.edu/,,,,,5,https://studyabroad.shiksha.com/usa/universities/university-of-baltimore,,,,,,,,,,,,,12796,Study_Abroad,480,College,,Study_Abroad-College-LS
Butler University,1,TOP SITE,06-12-2021,https://www.butler.edu/,,,,,14,https://studyabroad.shiksha.com/usa/universities/butler-university,,,38,https://www.collegedekho.com/usa/butler-university/,,,,,,,,,12797,Study_Abroad,480,College,,Study_Abroad-College-LS
Alcorn State University,1,TOP SITE,06-12-2021,https://www.alcorn.edu/,3,https://collegedunia.com/usa/college/896-alcorn-state-university-alcorn,,,,,,,,,,,,,,,,,12798,Study_Abroad,480,College,,Study_Abroad-College-LS
California State University San Marcos,1,TOP SITE,06-12-2021,https://www.csusm.edu/,10,https://collegedunia.com/usa/college/2001-california-state-university-san-marcos,,,2,https://studyabroad.shiksha.com/usa/universities/california-state-university-san-marcos,,,,,,,,,,,,,12800,Study_Abroad,480,College,,Study_Abroad-College-LS
University of Arkansas Little Rock,1,TOP SITE,06-12-2021,https://ualr.edu/,21,https://collegedunia.com/usa/college/1540-university-of-arkansas-little-rock,,,34,https://studyabroad.shiksha.com/usa/universities/university-of-arkansas,,,,,,,,,,,,,12802,Study_Abroad,480,College,,Study_Abroad-College-LS
Quinnipiac University,1,TOP SITE,06-12-2021,https://www.qu.edu/,19,https://collegedunia.com/usa/college/1385-quinnipiac-university-hamden,,,5,https://studyabroad.shiksha.com/usa/universities/quinnipiac-university,,,,,,,,,,,,,12803,Study_Abroad,480,College,,Study_Abroad-College-LS
Barry University,1,TOP SITE,06-12-2021,https://www.barry.edu/,20,https://collegedunia.com/usa/college/1623-barry-university-miami-shores,,,,,,,,,,,,,,,,,12804,Study_Abroad,480,College,,Study_Abroad-College-LS
Campbell University,1,TOP SITE,06-12-2021,https://www.campbell.edu/,,,,,10,https://studyabroad.shiksha.com/usa/universities/campbell-university,,,,,,,,,,,,,12805,Study_Abroad,480,College,,Study_Abroad-College-LS
Weber State University,1,TOP SITE,06-12-2021,https://www.weber.edu/,6,https://collegedunia.com/usa/college/1787-weber-state-university-ogden,,,5,https://studyabroad.shiksha.com/usa/universities/weber-state-university/courses,,,,,,,,,,,,,12807,Study_Abroad,480,College,,Study_Abroad-College-LS
Sonoma State University,1,TOP SITE,06-12-2021,https://www.sonoma.edu/,34,https://collegedunia.com/usa/college/1929-sonoma-state-university-rohnert-park,,,3,https://studyabroad.shiksha.com/usa/universities/sonoma-state-university,,,40,https://www.collegedekho.com/usa/sonoma-state-university/,,,,,,,,,12808,Study_Abroad,480,College,,Study_Abroad-College-LS
Humboldt State University,1,TOP SITE,06-12-2021,https://www.humboldt.edu/,38,https://collegedunia.com/usa/college/926-humboldt-state-university-arcata,,,3,https://studyabroad.shiksha.com/usa/universities/humboldt-state-university,,,25,https://www.collegedekho.com/usa/humboldt-state-university/,,,,,,,,,12811,Study_Abroad,480,College,,Study_Abroad-College-LS
Loyola University Maryland,1,TOP SITE,06-12-2021,https://www.loyola.edu/admission,22,https://collegedunia.com/usa/college/960-loyola-university-maryland-baltimore,,,18,https://studyabroad.shiksha.com/usa/universities/loyola-university-maryland,,,,,,,,,,,,,12812,Study_Abroad,480,College,,Study_Abroad-College-LS
Texas Woman's University,1,TOP SITE,06-12-2021,https://twu.edu/,16,https://collegedunia.com/usa/college/1239-texas-womans-university-denton,,,7,https://studyabroad.shiksha.com/usa/universities/texas-woman-s-university,,,,,,,,,,,,,12813,Study_Abroad,480,College,,Study_Abroad-College-LS
University of Washington Bothell,1,TOP SITE,06-12-2021,https://www.uwb.edu/,3,https://collegedunia.com/usa/college/1042-university-of-washington-bothell,,,21,https://studyabroad.shiksha.com/usa/universities/university-of-washington,,,,,,,,,,,,,12815,Study_Abroad,480,College,,Study_Abroad-College-LS
Park University,1,TOP SITE,06-12-2021,https://www.park.edu/,17,https://collegedunia.com/usa/college/1812-park-university-parkville/admission,,,,,,,,,,,,,,,,,12816,Study_Abroad,480,College,,Study_Abroad-College-LS
Western Kentucky University,1,TOP SITE,06-12-2021,https://www.wku.edu/,15,https://collegedunia.com/usa/college/1047-western-kentucky-university-bowling-green,,,3,https://studyabroad.shiksha.com/usa/universities/western-kentucky-university,,,,,,,,,,,,,12817,Study_Abroad,480,College,,Study_Abroad-College-LS
Jacksonville State University,1,TOP SITE,06-12-2021,https://jsu.edu/,16,https://collegedunia.com/usa/college/1459-jacksonville-state-university-jacksonville,,,4,https://studyabroad.shiksha.com/usa/universities/jacksonville-state-university,,,,,,,,,,,,,12818,Study_Abroad,480,College,,Study_Abroad-College-LS
Idaho State University,1,TOP SITE,06-12-2021,https://www.isu.edu/,16,https://collegedunia.com/usa/college/1853-idaho-state-university-pocatello,,,5,https://studyabroad.shiksha.com/usa/universities/idaho-state-university,,,,,,,,,,,,,12819,Study_Abroad,480,College,,Study_Abroad-College-LS
Northern Kentucky University,1,TOP SITE,06-12-2021,https://www.nku.edu/,18,https://collegedunia.com/usa/college/1414-northern-kentucky-university-highland-heights,,,3,https://studyabroad.shiksha.com/usa/universities/northern-kentucky-university,,,,,,,,,,,,,12820,Study_Abroad,480,College,,Study_Abroad-College-LS
Colorado Technical University,1,TOP SITE,06-12-2021,https://www.coloradotech.edu/,3,https://collegedunia.com/usa/college/1180-colorado-technical-university-colorado-springs/admission,,,2,https://studyabroad.shiksha.com/usa/universities/colorado-technical-university,,,,,,,,,,,,,12822,Study_Abroad,480,College,,Study_Abroad-College-LS
Kentucky State University,1,TOP SITE,06-12-2021,https://www.kysu.edu/,5,https://collegedunia.com/usa/college/1324-kentucky-state-university-frankfort,,,2,https://studyabroad.shiksha.com/usa/universities/kentucky-state-university,,,23,https://www.collegedekho.com/usa/kentucky-state-university/,,,,,,,,,12823,Study_Abroad,480,College,,Study_Abroad-College-LS
Rush University,1,TOP SITE,06-12-2021,https://www.rushu.rush.edu/,14,https://collegedunia.com/usa/college/1133-rush-university-chicago,,,16,https://studyabroad.shiksha.com/usa/universities/rush-university,,,,,,,,,,,,,12824,Study_Abroad,480,College,,Study_Abroad-College-LS
Ohio Wesleyan University,1,TOP SITE,06-12-2021,https://www.owu.edu/,11,https://collegedunia.com/usa/college/1237-ohio-wesleyan-university-delaware,,,4,https://studyabroad.shiksha.com/usa/universities/ohio-wesleyan-university-1,,,,,,,,,,,,,12825,Study_Abroad,480,College,,Study_Abroad-College-LS
Wentworth Institute of Technology,1,TOP SITE,06-12-2021,https://wit.edu/,8,https://collegedunia.com/usa/college/1033-wentworth-institute-of-technology-boston,,,3,https://studyabroad.shiksha.com/usa/universities/wentworth-institute-of-technology,,,,,,,,,,,,,12828,Study_Abroad,390,College,,Study_Abroad-College-LS
Dallas Theological Seminary,1,TOP SITE,06-12-2021,https://www.dts.edu/,10,https://collegedunia.com/usa/college/1217-dallas-theological-seminary-dallas,,,,,,,,,,,,,,,,,12829,Study_Abroad,390,College,,Study_Abroad-College-LS
University of Ottawa fees,1,TOP SITE,06-12-2021,https://www.uottawa.ca/university-fees/,3,https://collegedunia.com/canada/college/95-university-of-ottawa-ottawa,,,2,https://studyabroad.shiksha.com/canada/universities/university-of-ottawa,,,,,,,,,,,,,12830,Study_Abroad,390,College,,Study_Abroad-College-LS
