,Keyword,Rank_collegedunia.com,URL_collegedunia.com,Rank_shiksha.com,URL_shiksha.com,Rank_careers360.com,URL_careers360.com,Rank_collegedekho.com,URL_collegedekho.com,Rank_jeemains.in,URL_jeemains.in,Rank_aglasem.com,URL_aglasem.com,Rank_byjus.com,URL_byjus.com,Rank_fresherslive.com,URL_fresherslive.com,Rank_embibe.com,URL_embibe.com,Rank_leverageedu.com,URL_leverageedu.com,Rank_buddy4study.com,URL_buddy4study.com,Unnamed: 0,Tag,Search Volume,Category,Exam Tag,new_tag
33,Bachelor of Arts,5,https://collegedunia.com/courses/bachelor-of-arts-ba,2,https://www.shiksha.com/b-a-bachelor-of-arts-chp,97,https://www.careers360.com/courses/b-a-bachelor-of-arts,,,,,,,,,,,,,,,,,3101,Courses,22200,Course,,Courses
34,mphil,4,https://collegedunia.com/courses/master-of-philosophy-mphil,2,https://www.shiksha.com/m-phil-master-of-philosophy-chp,,,40,https://www.collegedekho.com/courses/mphil-master-of-philosophy/,,,,,,,,,,,68,https://leverageedu.com/blog/mphil-in-uk/,,,3102,Courses,18100,Course,,Courses
35,MSW,1,https://collegedunia.com/courses/master-in-social-work-msw,2,https://www.shiksha.com/msw-master-of-social-work-chp,6,https://www.careers360.com/courses/msw-master-of-social-work,,,,,,,,,,,,,,,,,3103,Courses,18100,Course,,Courses
36,pgdm,1,https://collegedunia.com/courses/post-graduate-diploma-in-management-pgdm,92,https://www.shiksha.com/mba/articles/what-is-the-difference-between-pgdm-and-mba-blogId-11131,7,https://www.careers360.com/courses/pgdm-post-graduate-diploma-in-management,23,https://www.collegedekho.com/courses/pgdm/,,,,,,,,,,,88,https://leverageedu.com/blog/pgdm/,,,3104,Courses,22200,Course,,Courses
37,pgdm,2,https://collegedunia.com/courses/post-graduate-diploma-in-management-pgdm,92,https://www.shiksha.com/mba/articles/what-is-the-difference-between-pgdm-and-mba-blogId-11131,7,https://www.careers360.com/courses/pgdm-post-graduate-diploma-in-management,23,https://www.collegedekho.com/courses/pgdm/,,,,,,,,,,,88,https://leverageedu.com/blog/pgdm/,,,3104,Courses,22200,Course,,Courses
38,BHMS,1,https://collegedunia.com/courses/bachelor-of-homeopathic-medicine-and-surgery-bhms,3,https://www.shiksha.com/bhms-bachelor-of-homeopathic-medicine-and-surgery-chp,2,https://www.careers360.com/courses/bhms-bachelor-of-homeopathic-medicine-and-surgery,5,https://www.collegedekho.com/courses/bachelor-of-homoeopathic-medicine-and-surgery-bhms/,,,,,39,https://byjus.com/full-form/bhms-full-form/,,,55,https://www.embibe.com/exams/bhms-course/,22,https://leverageedu.com/blog/bhms-course/,,,3105,Courses,27100,Course,,Courses
39,pgdca,2,https://collegedunia.com/courses/post-graduate-diploma-in-computer-applications-pgdca,3,https://www.shiksha.com/it-software/articles/your-career-after-post-graduate-diploma-in-computer-applications-pgdca-blogId-4601,1,"https://www.careers360.com/courses/pgdca-post-graduate-diploma-in-computer-application#:~:text=Post%20Graduate%20Diploma%20in%20Computer%20Applications%20(PGDCA)%20is%20a%20one,computer%20application%20or%20computer%20science%20.",,,,,,,65,https://byjus.com/full-form/pgdca-full-form/,,,22,https://www.embibe.com/exams/pgdca/,42,https://leverageedu.com/blog/pgdca/,,,3106,Courses,18100,Course,,Courses
40,bsc computer science,1,https://collegedunia.com/courses/bachelor-of-science-bsc-computer-science,2,https://www.shiksha.com/b-sc-computer-science-chp,33,https://university.careers360.com/colleges/list-of-bsc-in-computer-science-degree-colleges-in-uttar-pradesh,4,https://www.collegedekho.com/courses/bsc-computer-science/,,,,,,,,,,,6,https://leverageedu.com/blog/bsc-computer-science-syllabus/,,,3107,Courses,33100,Course,,Courses
41,mtech,20,https://collegedunia.com/courses/master-of-technology-mtech,1,https://www.shiksha.com/m-e-m-tech-chp,2,https://www.careers360.com/courses/m-tech-master-of-technology,92,https://www.collegedekho.com/courses/master-of-technology-mtech/,,,,,,,,,,,,,,,3108,Courses,22200,Course,,Courses
42,mtech,21,https://collegedunia.com/courses/master-of-technology-mtech,1,https://www.shiksha.com/m-e-m-tech-chp,2,https://www.careers360.com/courses/m-tech-master-of-technology,92,https://www.collegedekho.com/courses/master-of-technology-mtech/,,,,,,,,,,,,,,,3108,Courses,22200,Course,,Courses
43,mtech,22,https://collegedunia.com/mtech-colleges,1,https://www.shiksha.com/m-e-m-tech-chp,2,https://www.careers360.com/courses/m-tech-master-of-technology,92,https://www.collegedekho.com/courses/master-of-technology-mtech/,,,,,,,,,,,,,,,3108,Courses,22200,Course,,Courses
44,phd chemical engineering,1,"https://collegedunia.com/courses/phd-chemical-engineering#:~:text=Doctorate%20or%20PhD%20in%20Chemical,Reaction%20Engineering%2C%20and%20Process%20Optimization.",,,,,,,,,,,,,,,,,,,,,3109,Courses,260,Course,,Courses
45,m tech,27,https://collegedunia.com/mtech-colleges,3,https://www.shiksha.com/m-e-m-tech-chp,1,https://www.careers360.com/courses/m-tech-master-of-technology,71,https://www.collegedekho.com/courses/master-of-technology-mtech/,,,,,,,,,,,,,,,3110,Courses,22200,Course,,Courses
46,dmlt course,3,https://collegedunia.com/courses/diploma-in-medical-laboratory-technology-dmlt,42,https://universityshiksha.com/pathology-dmlt.php,40,https://www.careers360.com/university/lingayas-vidyapeeth-faridabad/dmlt-course,10,https://www.collegedekho.com/articles/dmlt-admission-in-india/,,,,,,,,,,,4,https://leverageedu.com/blog/dmlt-course/,,,3111,Courses,40500,Course,,Courses
47,dmlt course,3,https://collegedunia.com/courses/diploma-in-medical-laboratory-technology-dmlt,87,https://www.shiksha.com/college/thanjavur-medical-college-63169/course-diploma-in-medical-lab-technology-dmlt-564533,40,https://www.careers360.com/university/lingayas-vidyapeeth-faridabad/dmlt-course,10,https://www.collegedekho.com/articles/dmlt-admission-in-india/,,,,,,,,,,,4,https://leverageedu.com/blog/dmlt-course/,,,3111,Courses,40500,Course,,Courses
48,executive mba,8,https://collegedunia.com/courses/executive-master-of-business-administration-emba,10,https://www.shiksha.com/executive-mba-chp,69,https://www.careers360.com/courses/executive-mba,,,,,,,,,,,,,,,,,3112,Courses,14800,Course,,Courses
49,mba finance,2,https://collegedunia.com/courses/master-of-business-administration-mba-finance,3,https://www.shiksha.com/mba-in-finance-chp,6,https://www.careers360.com/courses/mba-in-finance,39,https://www.collegedekho.com/courses/mba-finance-management/,,,,,,,,,,,57,https://leverageedu.com/blog/mba-finance-subjects/,,,3113,Courses,18100,Course,,Courses
50,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,1,"https://www.shiksha.com/bpt-bachelor-of-physiotherapy-chp#:~:text=BPT%20or%20Bachelor%20of%20Physiotherapy,disability%20and%20diseases%20of%20movement.",3,https://www.careers360.com/courses/bpt-bachelor-of-physiotherapy,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
51,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,1,"https://www.shiksha.com/bpt-bachelor-of-physiotherapy-chp#:~:text=BPT%20or%20Bachelor%20of%20Physiotherapy,disability%20and%20diseases%20of%20movement.",4,https://www.careers360.com/courses/bpt-bachelor-of-physiotherapy,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
52,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,1,"https://www.shiksha.com/bpt-bachelor-of-physiotherapy-chp#:~:text=BPT%20or%20Bachelor%20of%20Physiotherapy,disability%20and%20diseases%20of%20movement.",5,https://www.careers360.com/university/krishna-institute-of-medical-sciences-karad/bpt-bachelor-of-physiotherapy-course,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
53,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,2,"https://www.shiksha.com/bpt-bachelor-of-physiotherapy-chp#:~:text=BPT%20or%20Bachelor%20of%20Physiotherapy,disability%20and%20diseases%20of%20movement.",3,https://www.careers360.com/courses/bpt-bachelor-of-physiotherapy,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
54,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,2,"https://www.shiksha.com/bpt-bachelor-of-physiotherapy-chp#:~:text=BPT%20or%20Bachelor%20of%20Physiotherapy,disability%20and%20diseases%20of%20movement.",4,https://www.careers360.com/courses/bpt-bachelor-of-physiotherapy,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
55,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,2,"https://www.shiksha.com/bpt-bachelor-of-physiotherapy-chp#:~:text=BPT%20or%20Bachelor%20of%20Physiotherapy,disability%20and%20diseases%20of%20movement.",5,https://www.careers360.com/university/krishna-institute-of-medical-sciences-karad/bpt-bachelor-of-physiotherapy-course,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
56,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,101,https://universityshiksha.com/physiotherapy-bpt.php,3,https://www.careers360.com/courses/bpt-bachelor-of-physiotherapy,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
57,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,101,https://universityshiksha.com/physiotherapy-bpt.php,4,https://www.careers360.com/courses/bpt-bachelor-of-physiotherapy,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
58,bpt,6,https://collegedunia.com/courses/bachelor-of-physiotherapy-bpt,101,https://universityshiksha.com/physiotherapy-bpt.php,5,https://www.careers360.com/university/krishna-institute-of-medical-sciences-karad/bpt-bachelor-of-physiotherapy-course,7,https://www.collegedekho.com/courses/bachelor-of-physiotherapy-bpt/,,,,,,,,,,,,,,,3114,Courses,18100,Course,,Courses
59,dmlt,6,https://collegedunia.com/courses/diploma-in-medical-laboratory-technology-dmlt,47,https://universityshiksha.com/pathology-dmlt.php,61,https://www.careers360.com/courses/dmlt-b-sc-dual-degree,15,https://www.collegedekho.com/articles/dmlt-admission-in-india/,,,,,,,,,,,8,https://leverageedu.com/blog/dmlt-course/,,,3115,Courses,22200,Course,,Courses
60,dmlt,6,https://collegedunia.com/courses/diploma-in-medical-laboratory-technology-dmlt,53,https://www.shiksha.com/university/sam-global-university-bhopal-150825/course-diploma-in-medical-laboratory-technology-dmlt-749463,61,https://www.careers360.com/courses/dmlt-b-sc-dual-degree,15,https://www.collegedekho.com/articles/dmlt-admission-in-india/,,,,,,,,,,,8,https://leverageedu.com/blog/dmlt-course/,,,3115,Courses,22200,Course,,Courses
61,b arch,3,https://collegedunia.com/courses/bachelor-of-architecture-barch,1,"https://www.shiksha.com/b-arch-bachelor-of-architecture-chp#:~:text=Soma37971-,B.,physical%20structures%20of%20various%20kinds.",9,https://www.careers360.com/courses/b-arch-bachelor-of-architecture,5,https://www.collegedekho.com/courses/bachelor-of-architecture-barch/,,,,,,,,,,,,,,,3116,Courses,14800,Course,,Courses
62,b arch,3,https://collegedunia.com/courses/bachelor-of-architecture-barch,2,"https://www.shiksha.com/b-arch-bachelor-of-architecture-chp#:~:text=Soma37971-,B.,physical%20structures%20of%20various%20kinds.",9,https://www.careers360.com/courses/b-arch-bachelor-of-architecture,5,https://www.collegedekho.com/courses/bachelor-of-architecture-barch/,,,,,,,,,,,,,,,3116,Courses,14800,Course,,Courses
63,ma hindi,5,https://collegedunia.com/courses/master-of-arts-ma-hindi-literature,4,https://www.shiksha.com/humanities-social-sciences/m-a-hindi-chp,12,https://university.careers360.com/colleges/list-of-ma-in-hindi-universities-in-india,,,,,,,,,,,,,1,https://leverageedu.com/blog/hi/ma-hindi/,,,3117,Courses,8100,Course,,Courses
64,ma hindi,5,https://collegedunia.com/courses/master-of-arts-ma-hindi-literature,4,https://www.shiksha.com/humanities-social-sciences/m-a-hindi-chp,13,https://university.careers360.com/colleges/list-of-ma-in-hindi-universities-in-india,,,,,,,,,,,,,1,https://leverageedu.com/blog/hi/ma-hindi/,,,3117,Courses,8100,Course,,Courses
65,ma hindi,5,https://collegedunia.com/courses/master-of-arts-ma-hindi-literature,4,https://www.shiksha.com/humanities-social-sciences/m-a-hindi-chp,14,https://www.careers360.com/courses/ma-in-hindi,,,,,,,,,,,,,1,https://leverageedu.com/blog/hi/ma-hindi/,,,3117,Courses,8100,Course,,Courses
66,Bachelor of Science (b.sc.),3,https://collegedunia.com/courses/bachelor-of-science-bsc,1,https://www.shiksha.com/b-sc-chp,4,https://www.careers360.com/courses/b-sc-bachelor-of-science,7,https://www.collegedekho.com/courses/bachelor-of-science-bsc/,,,,,,,,,,,28,https://leverageedu.com/blog/bsc-courses-list/,,,3118,Courses,14800,Course,,Courses
67,Bachelor of Science (b.sc.),3,https://collegedunia.com/courses/bachelor-of-science-bsc,1,https://www.shiksha.com/b-sc-chp,4,https://www.careers360.com/courses/b-sc-bachelor-of-science,8,https://www.collegedekho.com/courses/bachelor-of-science-bsc/,,,,,,,,,,,28,https://leverageedu.com/blog/bsc-courses-list/,,,3118,Courses,14800,Course,,Courses
68,Bachelor of Science (b.sc.),3,https://collegedunia.com/courses/bachelor-of-science-bsc,1,https://www.shiksha.com/b-sc-chp,4,https://www.careers360.com/courses/b-sc-bachelor-of-science,9,https://www.collegedekho.com/articles/top-bsc-courses-to-choose-after-class-12-scope-and-salary/,,,,,,,,,,,28,https://leverageedu.com/blog/bsc-courses-list/,,,3118,Courses,14800,Course,,Courses
69,bsc biotechnology,1,https://collegedunia.com/courses/bachelor-of-science-bsc-biotechnology,5,https://www.shiksha.com/science/articles/bsc-biotechnology-top-colleges-eligibility-criteria-admission-process-fees-blogId-35365,23,https://university.careers360.com/colleges/list-of-bsc-in-biotechnology-universities-in-india,3,https://www.collegedekho.com/courses/bsc-biotechnology/,,,,,,,,,,,4,https://leverageedu.com/blog/bsc-biotechnology-syllabus/,,,3119,Courses,18100,Course,,Courses
70,bsc biotechnology,1,https://collegedunia.com/courses/bachelor-of-science-bsc-biotechnology,5,https://www.shiksha.com/science/articles/bsc-biotechnology-top-colleges-eligibility-criteria-admission-process-fees-blogId-35365,24,https://university.careers360.com/colleges/list-of-bsc-in-biotechnology-universities-in-india,3,https://www.collegedekho.com/courses/bsc-biotechnology/,,,,,,,,,,,4,https://leverageedu.com/blog/bsc-biotechnology-syllabus/,,,3119,Courses,18100,Course,,Courses
71,bsc biotechnology,1,https://collegedunia.com/courses/bachelor-of-science-bsc-biotechnology,5,https://www.shiksha.com/science/articles/bsc-biotechnology-top-colleges-eligibility-criteria-admission-process-fees-blogId-35365,25,https://university.careers360.com/colleges/list-of-bsc-in-biotechnology-degree-colleges-in-maharashtra,3,https://www.collegedekho.com/courses/bsc-biotechnology/,,,,,,,,,,,4,https://leverageedu.com/blog/bsc-biotechnology-syllabus/,,,3119,Courses,18100,Course,,Courses
72,BFA,4,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,11,https://www.collegedekho.com/articles/bachelor-of-fine-arts-bfa-vs-bachelor-of-design-bdes/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
73,BFA,4,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,12,https://www.collegedekho.com/articles/bachelor-of-fine-arts-bfa-vs-bachelor-of-design-bdes/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
74,BFA,4,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,13,https://www.collegedekho.com/courses/bachelor-of-fine-arts-bfa/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
75,BFA,5,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,11,https://www.collegedekho.com/articles/bachelor-of-fine-arts-bfa-vs-bachelor-of-design-bdes/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
76,BFA,5,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,12,https://www.collegedekho.com/articles/bachelor-of-fine-arts-bfa-vs-bachelor-of-design-bdes/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
77,BFA,5,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,13,https://www.collegedekho.com/courses/bachelor-of-fine-arts-bfa/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
78,BFA,6,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa-applied-arts,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,11,https://www.collegedekho.com/articles/bachelor-of-fine-arts-bfa-vs-bachelor-of-design-bdes/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
79,BFA,6,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa-applied-arts,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,12,https://www.collegedekho.com/articles/bachelor-of-fine-arts-bfa-vs-bachelor-of-design-bdes/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
80,BFA,6,https://collegedunia.com/courses/bachelor-of-fine-arts-bfa-applied-arts,3,https://www.shiksha.com/bfa-bachelor-of-fine-arts-chp,21,https://www.careers360.com/courses/bfa-bachelor-of-fine-arts,13,https://www.collegedekho.com/courses/bachelor-of-fine-arts-bfa/,,,,,,,,,,,99,https://leverageedu.com/blog/bfa-courses/,,,3120,Courses,12100,Course,,Courses
81,llm,8,https://collegedunia.com/courses/master-of-laws-llm,1,"https://www.shiksha.com/ll-m-chp#:~:text=LLM%20is%20a%20postgraduate%20degree,is%20of%20two%20years%20duration.&text=In%20Master%20of%20Law%2C%20course,that%20particular%20area%20of%20Law.",,,,,,,,,,,,,,,89,https://leverageedu.com/blog/llm-in-uk/,,,3121,Courses,14800,Course,,Courses
82,llm,8,https://collegedunia.com/courses/master-of-laws-llm,2,"https://www.shiksha.com/ll-m-chp#:~:text=LLM%20is%20a%20postgraduate%20degree,is%20of%20two%20years%20duration.&text=In%20Master%20of%20Law%2C%20course,that%20particular%20area%20of%20Law.",,,,,,,,,,,,,,,89,https://leverageedu.com/blog/llm-in-uk/,,,3121,Courses,14800,Course,,Courses
83,phd civil engineering,5,https://collegedunia.com/courses/phd-civil-engineering,76,https://www.shiksha.com/engineering/colleges/ph-d-civil-engineering-colleges-india,13,https://engineering.careers360.com/colleges/list-of-phd-in-civil-engineering-colleges-in-india,,,,,,,,,,,,,,,,,3122,Courses,720,Course,,Courses
84,gnm course,1,https://collegedunia.com/courses/general-nursing-and-midwifery-gnm,2,https://www.shiksha.com/nursing/gnm-general-nursing-midwifery-chp,44,https://www.careers360.com/colleges/college-of-nursing-cmc-vellore/gnm-course,4,https://www.collegedekho.com/courses/general-nursing-and-midwifery-gnm/,,,,,,,,,,,30,https://leverageedu.com/blog/general-nursing-and-midwifery-gnm-course/,,,3123,Courses,18100,Course,,Courses
85,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,10,https://bschool.careers360.com/articles/bba-vs-bbm-vs-bms,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,15,https://leverageedu.com/blog/bms-course/,,,3124,Courses,12100,Course,,Courses
86,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,10,https://bschool.careers360.com/articles/bba-vs-bbm-vs-bms,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,16,https://leverageedu.com/blog/bms-course/,,,3124,Courses,12100,Course,,Courses
87,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,10,https://bschool.careers360.com/articles/bba-vs-bbm-vs-bms,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,17,https://leverageedu.com/blog/bms-subjects/,,,3124,Courses,12100,Course,,Courses
88,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,11,https://bschool.careers360.com/articles/bba-vs-bbm-vs-bms,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,15,https://leverageedu.com/blog/bms-course/,,,3124,Courses,12100,Course,,Courses
89,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,11,https://bschool.careers360.com/articles/bba-vs-bbm-vs-bms,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,16,https://leverageedu.com/blog/bms-course/,,,3124,Courses,12100,Course,,Courses
90,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,11,https://bschool.careers360.com/articles/bba-vs-bbm-vs-bms,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,17,https://leverageedu.com/blog/bms-subjects/,,,3124,Courses,12100,Course,,Courses
91,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,12,https://bschool.careers360.com/colleges/list-of-bms-colleges-in-india,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,15,https://leverageedu.com/blog/bms-course/,,,3124,Courses,12100,Course,,Courses
92,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,12,https://bschool.careers360.com/colleges/list-of-bms-colleges-in-india,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,16,https://leverageedu.com/blog/bms-course/,,,3124,Courses,12100,Course,,Courses
93,bms course,2,https://collegedunia.com/courses/bachelor-of-management-studies-bms,9,https://www.shiksha.com/bachelor-of-management-studies-b-m-s-chp,12,https://bschool.careers360.com/colleges/list-of-bms-colleges-in-india,1,https://www.collegedekho.com/courses/bachelor-of-management-studies-bms/,,,,,,,,,,,17,https://leverageedu.com/blog/bms-subjects/,,,3124,Courses,12100,Course,,Courses
94,BHM,1,https://collegedunia.com/courses/bachelor-of-hotel-management-bhm,6,https://www.shiksha.com/bhm-bachelor-of-hotel-management-chp,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
95,BHM,1,https://collegedunia.com/courses/bachelor-of-hotel-management-bhm,7,https://www.shiksha.com/bhm-bachelor-of-hotel-management-chp,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
96,BHM,1,https://collegedunia.com/courses/bachelor-of-hotel-management-bhm,8,https://www.shiksha.com/hospitality-travel/colleges/bhm-college-india,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
97,BHM,2,https://collegedunia.com/courses/bachelor-of-hotel-management-bhm,6,https://www.shiksha.com/bhm-bachelor-of-hotel-management-chp,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
98,BHM,2,https://collegedunia.com/courses/bachelor-of-hotel-management-bhm,7,https://www.shiksha.com/bhm-bachelor-of-hotel-management-chp,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
99,BHM,2,https://collegedunia.com/courses/bachelor-of-hotel-management-bhm,8,https://www.shiksha.com/hospitality-travel/colleges/bhm-college-india,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
100,BHM,3,https://collegedunia.com/courses/bachelor-of-hospitality-management-bhm,6,https://www.shiksha.com/bhm-bachelor-of-hotel-management-chp,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
101,BHM,3,https://collegedunia.com/courses/bachelor-of-hospitality-management-bhm,7,https://www.shiksha.com/bhm-bachelor-of-hotel-management-chp,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
102,BHM,3,https://collegedunia.com/courses/bachelor-of-hospitality-management-bhm,8,https://www.shiksha.com/hospitality-travel/colleges/bhm-college-india,5,https://www.careers360.com/courses/bhm-bachelor-of-hotel-management,4,https://www.collegedekho.com/courses/bachelor-of-hotel-management-bhm/,,,,,,,,,,,,,,,3125,Courses,6600,Course,,Courses
103,pgdba,15,https://collegedunia.com/courses/post-graduate-diploma-in-business-analytics,39,https://www.shiksha.com/college/indian-institute-of-management-calcutta-joka-kolkata-20190/course-post-graduate-diploma-in-business-analytics-pgdba-260544,,,61,https://www.collegedekho.com/articles/pgdbs-iimc-iimk-isi-kolkata-course-details-admission-process/,,,27,https://admission.aglasem.com/pgdba-admission/,,,,,,,64,https://leverageedu.com/blog/pgdba/,,,3126,Courses,9900,Course,,Courses
104,ba llb,3,https://collegedunia.com/courses/bachelor-of-arts-bachelor-of-laws-ballb,1,"https://www.shiksha.com/b-a-ll-b-chp#:~:text=BA%20LLB%20(Bachelor%20of%20Arts,pursue%20after%20completing%20Class%2012.&text=Majority%20of%20the%20Law%20schools,is%20divided%20into%2010%20semesters.",2,https://www.careers360.com/courses/ba-llb-dual-degree,5,https://www.collegedekho.com/courses/ba-llb/,,,,,,,,,,,4,https://leverageedu.com/blog/ba-llb-subjects/,,,3127,Courses,12100,Course,,Courses
