city_id,city,New York,Los Angeles,Chicago,Houston,Phoenix
3786,Bakersfield,4514.19,179.324,3267.234,2665.863,776.357
6114,Hillsdale,1012.618,3526.541,308.392,1961.171,3062.939
9033,South Hadley,248.615,4672.063,1453.914,2878.653,4135.863
6300,Iowa City,1602.773,2890.83,355.816,1687.519,2437.02
9749,Waterbury,147.732,4606.671,1388.522,2779.739,4037.101
5528,Fort Wayne,1040.238,3479.455,261.306,1835.157,2936.925
3682,Arlington,373.765,4286.692,1127.556,2261.187,3695
5227,Ellensburg,4419.139,1724.257,3150.034,3579.49,2105.434
6086,High Point,886.97,3951.355,1169.652,1787.849,3359.662
8026,Palo Alto,4720.221,572.712,3473.265,3059.25,1169.745
7462,Mount Pleasant,1227.533,4011.334,1478.256,1770.338,3471.287
3616,Anderson,1208.609,3705.905,1190.137,1473.419,3165.858
7913,Oneonta,275.456,4444.665,1226.516,2732.312,3908.465
7338,Mobile,1358.817,3530.657,1076.18,1397.405,2938.965
4826,Cromwell,175.729,4648.706,1430.557,2805.767,4079.135
8685,Saint Peter,1975.067,2873.161,705.962,1858.579,2570.608
7390,Montreat,0,0,0,0,0
4288,California,4689.969,351.617,3443.013,2838.155,948.65
8507,Rio Grande,3162.599,1939.378,2164.743,632.556,1342.097
7685,Newport News,638.064,4318.154,1385.835,2230.503,3726.462
3495,Abilene,2779.764,2017.301,1743.296,564.093,1420.021
8557,Rock Island,1517.885,2985.732,270.918,1683.175,2531.922
9651,Waco,2645.806,2278.161,1714.502,298.231,1680.881
4484,Charlottesville,550.784,4101.585,1191.641,2076.08,3509.892
5135,East Stroudsburg,121.766,4373.298,1155.149,2545.304,3803.727
9925,Westerville,1959.842,3324.601,1520.366,837.279,2727.321
9516,Tyler,0,0,0,0,0
7623,New Haven,129.831,4615.802,1397.653,2763.698,4046.232
9084,Spearfish,2808.087,2079.325,1538.982,2151.296,1900.428
9212,Stillwater,2277.937,2241.014,1222.404,816.191,1649.321
4083,Boulder,2884.232,1654.018,1637.275,1698.743,1340.085
8768,Santa Monica,4515.37,25.188,3268.414,2510.849,621.343
5982,Hartford,188.808,4654.03,1435.881,2818.846,4084.459
5428,Flint,1380.018,3811.016,1458.839,1458.71,3270.969
7332,Missoula,3826.201,1948.273,2557.097,3093.991,1906.802
7199,Mequon,1443.009,3321.639,173.905,1876.011,2967.733
6106,Hillsboro,4684.051,1563.241,3437.095,3675.199,2160.273
8414,Randolph Center,355.492,4814.637,1596.488,2989.36,4278.437
